t,expiry,raw,alpha,spot,fund,tt,spot_at_expiry,real_pct
2026-03-11 18:00:00+00:00,2026-03-13 12:00:00+00:00,-0.25005441073526996,-0.27446108114427936,70808.74955949,-0.05089913,42.0,72217.13988644,1.9890060701703836
2026-03-11 19:00:00+00:00,2026-03-13 12:00:00+00:00,0.10721047279475097,0.08466879566829333,70581.92591396,-0.04815679,41.0,72217.13988644,2.3167602063924027
2026-03-11 20:00:00+00:00,2026-03-13 12:00:00+00:00,0.1306821745412774,0.10541437089728281,70560.05617726,-0.0553295,40.0,72217.13988644,2.348472774762379
2026-03-11 21:00:00+00:00,2026-03-13 12:00:00+00:00,0.13404792407724853,0.11657062163221178,70662.40907648,-0.03925328,39.0,72217.13988644,2.2002233298857097
2026-03-11 22:00:00+00:00,2026-03-13 12:00:00+00:00,-0.5141536972715662,-0.5327790797541031,70752.41202007,-0.04293241,38.0,72217.13988644,2.0702161587855206
2026-03-11 23:00:00+00:00,2026-03-13 12:00:00+00:00,-0.2884030623684345,-0.3153795990119591,70412.02432538,-0.06386016,37.0,72217.13988644,2.56364673272054
2026-03-12 00:00:00+00:00,2026-03-13 12:00:00+00:00,0.06774614657210476,0.04570496169542779,70186.85391854,-0.05362764,35.99999999999999,72217.13988644,2.8926869556746033
2026-03-12 01:00:00+00:00,2026-03-13 12:00:00+00:00,-0.45980707902547013,-0.4820371185965588,70164.71219925,-0.05563243,35.0,72217.13988644,2.925156567822324
2026-03-12 02:00:00+00:00,2026-03-13 12:00:00+00:00,-0.6622005536017121,-0.682911841928552,69760.27611536,-0.0533565,34.0,72217.13988644,3.5218664659772427
2026-03-12 03:00:00+00:00,2026-03-13 12:00:00+00:00,0.31477848102451983,0.295546458277957,69241.60441991,-0.05104737,33.0,72217.13988644,4.297323107195938
2026-03-12 04:00:00+00:00,2026-03-13 12:00:00+00:00,-0.08405829787773438,-0.10034824189663266,69435.84969433,-0.04459009,32.0,72217.13988644,4.0055536215856415
2026-03-12 05:00:00+00:00,2026-03-13 12:00:00+00:00,0.253801428991144,0.2381317114648089,69309.4582758,-0.04427612,31.0,72217.13988644,4.195216184015732
2026-03-12 06:00:00+00:00,2026-03-13 12:00:00+00:00,0.22292514249645368,0.2069947915589898,69360.49891387,-0.04651292,30.0,72217.13988644,4.118541557951151
2026-03-12 07:00:00+00:00,2026-03-13 12:00:00+00:00,0.5304877391544999,0.5158409349938758,69467.8632455,-0.04424021,29.0,72217.13988644,3.957623730593275
2026-03-12 08:00:00+00:00,2026-03-13 12:00:00+00:00,0.14821043939340872,0.130642581814132,69820.35159164,-0.05495747,28.0,72217.13988644,3.432793218828435
2026-03-12 09:00:00+00:00,2026-03-13 12:00:00+00:00,0.2516287908259126,0.23831233953921735,69788.31826581,-0.04320161,27.0,72217.13988644,3.4802695938009194
2026-03-12 10:00:00+00:00,2026-03-13 12:00:00+00:00,0.5633255688073414,0.5495384776076804,70030.30666178,-0.04644869,26.0,72217.13988644,3.122695485572511
2026-03-12 11:00:00+00:00,2026-03-13 12:00:00+00:00,0.11708656143186245,0.10322916017264476,70359.33907577,-0.04855297,24.999999999999996,72217.13988644,2.6404466486948284
2026-03-12 12:00:00+00:00,2026-03-13 12:00:00+00:00,0.02840155789181343,0.017154536420693516,70374.28860814,-0.04104932,24.0,72217.13988644,2.618642852024272
2026-03-12 13:00:00+00:00,2026-03-13 12:00:00+00:00,-0.4950845301313722,-0.5059147216912669,70332.78523722,-0.04124667,23.0,72217.13988644,2.679198104929874
2026-03-12 14:00:00+00:00,2026-03-13 12:00:00+00:00,-0.749844036544267,-0.7620754409122442,70126.3017018,-0.04870025,22.0,72217.13988644,2.981532084111507
2026-03-12 15:00:00+00:00,2026-03-13 12:00:00+00:00,1.1960820260067948,1.1859505974012596,69507.33037646,-0.04226039,21.0,72217.13988644,3.8985952924725287
2026-03-12 16:00:00+00:00,2026-03-13 12:00:00+00:00,0.1843617072366915,0.17061527620007408,70256.91805604,-0.06020523,20.0,72217.13988644,2.790076599768352
2026-03-12 17:00:00+00:00,2026-03-13 12:00:00+00:00,-0.19997962680280454,-0.20730233222856473,70359.15847505,-0.03376029,19.0,72217.13988644,2.640710110324655
2026-03-12 18:00:00+00:00,2026-03-13 12:00:00+00:00,-0.5034275489470751,-0.5135551576451547,70184.4289211,-0.0492852,17.999999999999996,72217.13988644,2.896242081879916
2026-03-12 19:00:00+00:00,2026-03-13 12:00:00+00:00,0.8308799164400386,0.8183158749473295,69860.14384088,-0.0647377,17.0,72217.13988644,3.373878031125313
2026-03-12 20:00:00+00:00,2026-03-13 12:00:00+00:00,-0.3700104588038539,-0.3777913386675648,70430.67579291,-0.04259866,16.0,72217.13988644,2.536485804541768
2026-03-12 21:00:00+00:00,2026-03-13 12:00:00+00:00,0.14097213027580494,0.13383932282098526,70175.81119506,-0.04165411,15.0,72217.13988644,2.9088779404429532
2026-03-12 22:00:00+00:00,2026-03-13 12:00:00+00:00,-0.09340377301139438,-0.0995704517276824,70244.64874883,-0.0385846,14.0,72217.13988644,2.808030466011613
2026-03-12 23:00:00+00:00,2026-03-13 12:00:00+00:00,0.5332810477070147,0.5276840542090241,70165.93916639,-0.03771407,13.0,72217.13988644,2.9233567517507613
2026-03-13 00:00:00+00:00,2026-03-13 12:00:00+00:00,1.5145139210644283,1.5081542709020446,70413.4242266,-0.04642397,12.0,72217.13988644,2.5616076474784135
2026-03-13 01:00:00+00:00,2026-03-13 12:00:00+00:00,0.10520113284777056,0.10019753586837724,71597.87432041,-0.03984583,11.0,72217.13988644,0.8649217199643353
2026-03-13 02:00:00+00:00,2026-03-13 12:00:00+00:00,-0.5859536545353619,-0.5902624494160543,71566.60531327,-0.03774423,10.0,72217.13988644,0.908991799069404
2026-03-13 03:00:00+00:00,2026-03-13 12:00:00+00:00,0.3822475876728944,0.3768564762618209,71135.33956235,-0.05247207,8.999999999999998,72217.13988644,1.5207635624509865
2026-03-13 04:00:00+00:00,2026-03-13 12:00:00+00:00,0.057787725258702356,0.05436402098919373,71353.37168129,-0.03748892,8.0,72217.13988644,1.2105499499142736
2026-03-13 05:00:00+00:00,2026-03-13 12:00:00+00:00,0.28927205303039094,0.286476129241965,71344.40744897,-0.0349885,7.0,72217.13988644,1.2232667824653665
2026-03-13 06:00:00+00:00,2026-03-13 12:00:00+00:00,-0.30687268804265955,-0.30935153725877507,71565.92894623,-0.03619075,6.0,72217.13988644,0.9099454863490711
2026-03-13 07:00:00+00:00,2026-03-13 12:00:00+00:00,0.46036973828241745,0.4581149423143172,71285.99288789,-0.03950358,5.0,72217.13988644,1.3062131294353945
2026-03-13 08:00:00+00:00,2026-03-13 12:00:00+00:00,0.3003702444585977,0.2984294945760628,71610.56182103,-0.04250201,4.0,72217.13988644,0.8470511192552319
2026-03-13 09:00:00+00:00,2026-03-13 12:00:00+00:00,0.24852969469231828,0.24696576396990544,71826.84966921,-0.04566642,3.0,72217.13988644,0.5433764936474726
2026-03-13 10:00:00+00:00,2026-03-13 12:00:00+00:00,0.6458069701870228,0.6447139480035258,71996.64068899,-0.04787411,2.0,72217.13988644,0.30626317469798336
2026-03-13 11:00:00+00:00,2026-03-13 12:00:00+00:00,-0.27406371264407897,-0.27456252404795306,72489.71906325,-0.04369577,1.0,72217.13988644,-0.3760246009122576
2026-03-17 12:00:00+00:00,2026-03-20 12:00:00+00:00,-0.29157903727369894,-0.31843935908080556,73983.99119567,-0.03267567,71.99999999999999,70479.5892511,-4.736703019037847
2026-03-17 13:00:00+00:00,2026-03-20 12:00:00+00:00,-0.09840595079439239,-0.13091296639915362,73722.46386459,-0.04010073,71.0,70479.5892511,-4.398760491030741
2026-03-17 14:00:00+00:00,2026-03-20 12:00:00+00:00,1.209356540945076,1.171761921144022,73523.151252,-0.04703814,70.0,70479.5892511,-4.1395967787999375
2026-03-17 15:00:00+00:00,2026-03-20 12:00:00+00:00,-0.7993104710948958,-0.8325355668047979,74536.50749613,-0.04217442,69.0,70479.5892511,-5.442860661590078
2026-03-17 16:00:00+00:00,2026-03-20 12:00:00+00:00,0.327963608287417,0.2882741788656539,73944.04951249,-0.05111918,68.0,70479.5892511,-4.685245512290774
2026-03-17 17:00:00+00:00,2026-03-20 12:00:00+00:00,0.4646338847281012,0.4267093301180752,74205.92468665,-0.04957554,67.0,70479.5892511,-5.021614448287295
2026-03-17 18:00:00+00:00,2026-03-20 12:00:00+00:00,0.3585604878776673,0.32304092980613325,74442.1052442,-0.04713577,66.0,70479.5892511,-5.322949935525536
2026-03-17 19:00:00+00:00,2026-03-20 12:00:00+00:00,-0.11333624279081708,-0.1506356710425577,74623.25032788,-0.05025878,65.0,70479.5892511,-5.552774850430078
2026-03-17 20:00:00+00:00,2026-03-20 12:00:00+00:00,0.11315714856977671,0.07853454263001539,74449.14859979,-0.04738149,64.0,70479.5892511,-5.33190697724272
2026-03-17 21:00:00+00:00,2026-03-20 12:00:00+00:00,0.29105256793926476,0.26189694556840987,74497.46623443,-0.04053429,63.0,70479.5892511,-5.393306895413696
2026-03-17 22:00:00+00:00,2026-03-20 12:00:00+00:00,-0.3610284073635194,-0.3940212602239228,74605.14951495,-0.04660802,62.0,70479.5892511,-5.529859923440385
2026-03-17 23:00:00+00:00,2026-03-20 12:00:00+00:00,-0.44652124860635367,-0.47401120162993293,74262.11579739,-0.03947195,61.00000000000001,70479.5892511,-5.093480714459981
2026-03-18 00:00:00+00:00,2026-03-20 12:00:00+00:00,-0.018301868580129922,-0.04424216399989517,73898.18100148,-0.03786792,60.0,70479.5892511,-4.626083760182858
2026-03-18 01:00:00+00:00,2026-03-20 12:00:00+00:00,0.3417810927595112,0.30590452429679904,73847.48529012,-0.05325803,59.0,70479.5892511,-4.56061032517054
2026-03-18 02:00:00+00:00,2026-03-20 12:00:00+00:00,0.39931451135212076,0.3692661963802625,74067.15433244,-0.0453765,58.0,70479.5892511,-4.843665338130473
2026-03-18 03:00:00+00:00,2026-03-20 12:00:00+00:00,0.21403623074820535,0.18814222951526371,74308.85221816,-0.03978984,57.0,70479.5892511,-5.153172001389336
2026-03-18 04:00:00+00:00,2026-03-20 12:00:00+00:00,-0.3226533656392016,-0.34610794410592755,74434.94602457,-0.03668536,56.0,70479.5892511,-5.313843812238935
2026-03-18 05:00:00+00:00,2026-03-20 12:00:00+00:00,-0.2428804191127267,-0.26935745162842756,74156.14003507,-0.04216511,55.0,70479.5892511,-4.957850802686443
2026-03-18 06:00:00+00:00,2026-03-20 12:00:00+00:00,0.03635213346628444,0.010681745350294359,73947.74250302,-0.04163773,54.0,70479.5892511,-4.690005583035019
2026-03-18 07:00:00+00:00,2026-03-20 12:00:00+00:00,-0.0094123222056176,-0.039764903126177455,73916.99049405,-0.05016005,53.0,70479.5892511,-4.650353349040497
2026-03-18 08:00:00+00:00,2026-03-20 12:00:00+00:00,0.3240672852123754,0.2948463062135241,73828.24599472,-0.04921892,52.0,70479.5892511,-4.535739266864725
2026-03-18 09:00:00+00:00,2026-03-20 12:00:00+00:00,0.22980683922303038,0.20214877741499435,74029.26224702,-0.04750022,51.0,70479.5892511,-4.794959301465808
2026-03-18 10:00:00+00:00,2026-03-20 12:00:00+00:00,-0.2649684459767259,-0.29479633538807726,74155.15906081,-0.05225067,49.99999999999999,70479.5892511,-4.956593521289451
2026-03-18 11:00:00+00:00,2026-03-20 12:00:00+00:00,-1.234969395493823,-1.2621222192195356,73878.58344337,-0.04853601,49.0,70479.5892511,-4.600784197324816
2026-03-18 12:00:00+00:00,2026-03-20 12:00:00+00:00,-0.7582178716752036,-0.7789058524387357,72928.36753878,-0.03775166,48.0,70479.5892511,-3.3577856879599772
2026-03-18 13:00:00+00:00,2026-03-20 12:00:00+00:00,-0.08960182788313922,-0.10325079739807574,72215.72495641,-0.02543762,47.0,70479.5892511,-2.404096485021722
2026-03-18 14:00:00+00:00,2026-03-20 12:00:00+00:00,-1.301027792987333,-1.3110609960511879,72138.88862589,-0.01910575,46.0,70479.5892511,-2.3001454643903343
2026-03-18 15:00:00+00:00,2026-03-20 12:00:00+00:00,0.6144687807291955,0.5976492996322456,71048.91924809,-0.03273917,45.0,70479.5892511,-0.8013211221440241
2026-03-18 16:00:00+00:00,2026-03-20 12:00:00+00:00,-0.16821120448755883,-0.18484107613853107,71453.36334233,-0.03310581,44.0,70479.5892511,-1.3628107141222967
2026-03-18 17:00:00+00:00,2026-03-20 12:00:00+00:00,0.43764253696150623,0.4189367988436702,71300.22961695,-0.03810394,43.0,70479.5892511,-1.1509645484436382
2026-03-18 18:00:00+00:00,2026-03-20 12:00:00+00:00,-0.9002280608059023,-0.9193670194681938,71761.56281017,-0.03991458,42.0,70479.5892511,-1.7864348390254396
2026-03-18 19:00:00+00:00,2026-03-20 12:00:00+00:00,-0.12581584430828643,-0.14476392176399774,71172.6446874,-0.04048035,41.0,70479.5892511,-0.9737665915661723
2026-03-18 20:00:00+00:00,2026-03-20 12:00:00+00:00,0.3521494947482121,0.33485085715391716,70990.03721665,-0.03788074,40.0,70479.5892511,-0.7190416931212471
2026-03-18 21:00:00+00:00,2026-03-20 12:00:00+00:00,0.12586094650559923,0.10466133600708218,71186.4412334,-0.04761254,39.0,70479.5892511,-0.9929587292928853
2026-03-18 22:00:00+00:00,2026-03-20 12:00:00+00:00,-0.0040762596462529145,-0.025463206830059905,71171.42237639,-0.04929727,38.0,70479.5892511,-0.9720658969427877
2026-03-18 23:00:00+00:00,2026-03-20 12:00:00+00:00,0.26960513203981834,0.2519736142859361,71070.43248409,-0.04174013,37.0,70479.5892511,-0.831348863850326
2026-03-19 00:00:00+00:00,2026-03-20 12:00:00+00:00,-0.22841987562000865,-0.24601237086318445,71177.41497262,-0.04280464,35.99999999999999,70479.5892511,-0.9804032947648262
2026-03-19 01:00:00+00:00,2026-03-20 12:00:00+00:00,0.10243633447341088,0.08809378433853139,71056.6505666,-0.03589478,35.0,70479.5892511,-0.8121144339038815
2026-03-19 02:00:00+00:00,2026-03-20 12:00:00+00:00,0.0713555621808936,0.05533319152158441,71021.51529761,-0.04127786,34.0,70479.5892511,-0.7630448945493641
2026-03-19 03:00:00+00:00,2026-03-20 12:00:00+00:00,0.24527533786537756,0.22974424527222215,71050.98920123,-0.04122479,33.0,70479.5892511,-0.8042111117013229
2026-03-19 04:00:00+00:00,2026-03-20 12:00:00+00:00,-0.4132419998485659,-0.42755123539416573,71131.84194073,-0.03916873,32.0,70479.5892511,-0.9169630250450719
2026-03-19 05:00:00+00:00,2026-03-20 12:00:00+00:00,-0.014530237405346683,-0.02946759172981177,70850.69357645,-0.04220692,31.0,70479.5892511,-0.5237836168104171
2026-03-19 06:00:00+00:00,2026-03-20 12:00:00+00:00,-0.31717879725944564,-0.32993164461247737,70819.50374232,-0.03723594,30.0,70479.5892511,-0.4799729922660761
2026-03-19 07:00:00+00:00,2026-03-20 12:00:00+00:00,-0.41129697681604505,-0.431675369937659,70493.91042319,-0.06155053,29.0,70479.5892511,-0.020315474065811977
2026-03-19 08:00:00+00:00,2026-03-20 12:00:00+00:00,-0.27958128103203495,-0.29094034347627734,70196.49167696,-0.03553562,28.0,70479.5892511,0.40329305265397214
2026-03-19 09:00:00+00:00,2026-03-20 12:00:00+00:00,0.6643098550258105,0.6482906679814695,70053.31941853,-0.0519692,27.0,70479.5892511,0.6084934106023964
2026-03-19 10:00:00+00:00,2026-03-20 12:00:00+00:00,-0.4356549643624001,-0.4458697225629779,70448.50963174,-0.03441412,26.0,70479.5892511,0.04411678759772317
2026-03-19 11:00:00+00:00,2026-03-20 12:00:00+00:00,-0.22544997799145552,-0.23547333988584224,70120.6678654,-0.0351201,24.999999999999996,70479.5892511,0.5118624745402688
2026-03-19 12:00:00+00:00,2026-03-20 12:00:00+00:00,-0.8540980917910476,-0.8644834584301783,69902.23601226,-0.03790462,24.0,70479.5892511,0.8259438778735844
2026-03-19 13:00:00+00:00,2026-03-20 12:00:00+00:00,0.9040319235616959,0.8876486242256839,69291.50011009,-0.06239389,23.0,70479.5892511,1.7146246496646356
2026-03-19 14:00:00+00:00,2026-03-20 12:00:00+00:00,-0.8710383445812903,-0.8836457269161802,70099.40916017,-0.05019714,22.0,70479.5892511,0.5423442158568269
2026-03-19 15:00:00+00:00,2026-03-20 12:00:00+00:00,-0.08081516529345034,-0.09084430687686271,69474.65573587,-0.04183375,21.0,70479.5892511,1.4464749836984858
2026-03-19 16:00:00+00:00,2026-03-20 12:00:00+00:00,0.10201382334470044,0.09304146194830909,69391.68276813,-0.03929718,20.0,70479.5892511,1.5677764820968474
2026-03-19 17:00:00+00:00,2026-03-20 12:00:00+00:00,0.618002103242666,0.6117865719586764,69432.62628291,-0.02865598,19.0,70479.5892511,1.5078832880727344
2026-03-19 18:00:00+00:00,2026-03-20 12:00:00+00:00,0.02468683272122099,0.015308107329828465,69810.64148495,-0.04564099,17.999999999999996,70479.5892511,0.9582317995089797
2026-03-19 19:00:00+00:00,2026-03-20 12:00:00+00:00,0.6371084697399846,0.628127899958441,69830.82248013,-0.04627427,17.0,70479.5892511,0.9290550331905468
2026-03-19 20:00:00+00:00,2026-03-20 12:00:00+00:00,0.4459387124144113,0.438185905963825,70175.50669366,-0.04244497,16.0,70479.5892511,0.4333172238676056
2026-03-19 21:00:00+00:00,2026-03-20 12:00:00+00:00,-0.06309889557115897,-0.06940708939235643,70458.73394069,-0.03683869,15.0,70479.5892511,0.029599326078658436
2026-03-19 22:00:00+00:00,2026-03-20 12:00:00+00:00,-0.3823763476958923,-0.38707178943515524,70461.9063479,-0.02937936,14.0,70479.5892511,0.02509569229178549
2026-03-19 23:00:00+00:00,2026-03-20 12:00:00+00:00,-0.37067745051908285,-0.3761046451603972,70192.86442044,-0.03656995,13.0,70479.5892511,0.4084814503972578
2026-03-20 00:00:00+00:00,2026-03-20 12:00:00+00:00,0.4361456844362358,0.4304832624833339,69888.64340685,-0.04133451,12.0,70479.5892511,0.8455534625416455
2026-03-20 01:00:00+00:00,2026-03-20 12:00:00+00:00,0.2154620438673262,0.20993813331412728,70261.5695636,-0.0439892,11.0,70479.5892511,0.3102972063592281
2026-03-20 02:00:00+00:00,2026-03-20 12:00:00+00:00,0.12221475278852975,0.1180047943092561,70326.95846361,-0.03687846,10.0,70479.5892511,0.21703026950749088
2026-03-20 03:00:00+00:00,2026-03-20 12:00:00+00:00,0.4912414449132988,0.4864351804435133,70387.37063218,-0.04677985,8.999999999999998,70479.5892511,0.13101585993587217
2026-03-20 04:00:00+00:00,2026-03-20 12:00:00+00:00,0.10545636578499099,0.10177979409117402,70705.62392319,-0.04025772,8.0,70479.5892511,-0.31968414893778085
2026-03-20 05:00:00+00:00,2026-03-20 12:00:00+00:00,-0.1568949046201299,-0.15975621233557674,70713.90204075,-0.03580671,7.0,70479.5892511,-0.3313532175257161
2026-03-20 06:00:00+00:00,2026-03-20 12:00:00+00:00,0.0073682282927488504,0.004941669400248978,70498.17898701,-0.03542733,6.0,70479.5892511,-0.0263691008436271
2026-03-20 07:00:00+00:00,2026-03-20 12:00:00+00:00,0.7755757236707326,0.7727535183221668,70311.52301919,-0.04944434,5.0,70479.5892511,0.23903085112254469
2026-03-20 08:00:00+00:00,2026-03-20 12:00:00+00:00,0.34846698432411716,0.34643381479706337,70794.49684695,-0.04452596,4.0,70479.5892511,-0.44481931488375337
2026-03-20 09:00:00+00:00,2026-03-20 12:00:00+00:00,-0.4745974819636809,-0.47624301331061425,70920.84610465,-0.04804912,3.0,70479.5892511,-0.6221821619258314
2026-03-20 10:00:00+00:00,2026-03-20 12:00:00+00:00,0.08901624091016283,0.08807581890830915,70551.4404988,-0.04119029,2.0,70479.5892511,-0.10184235387968603
2026-03-20 11:00:00+00:00,2026-03-20 12:00:00+00:00,-0.11633898680442625,-0.11687326209012404,70545.69226047,-0.04680239,1.0,70479.5892511,-0.09370240372144754
2026-03-24 12:00:00+00:00,2026-03-27 12:00:00+00:00,-0.12529798211594764,-0.154297950677593,71078.79627908,-0.03527818,71.99999999999999,66673.95819426,-6.197119697307573
2026-03-24 13:00:00+00:00,2026-03-27 12:00:00+00:00,-1.1427205073300901,-1.181054430983622,70944.77413503,-0.04728744,71.0,66673.95819426,-6.019916185287034
2026-03-24 14:00:00+00:00,2026-03-27 12:00:00+00:00,-0.45693715817620667,-0.4840560138969561,70220.54531102,-0.03393271,70.0,66673.95819426,-5.05064023791256
2026-03-24 15:00:00+00:00,2026-03-27 12:00:00+00:00,-0.0013840579153382197,-0.026760325775730735,69892.86859157,-0.03221274,69.0,66673.95819426,-4.6054918937727525
2026-03-24 16:00:00+00:00,2026-03-27 12:00:00+00:00,-0.4393097534030593,-0.4637700467281782,69815.26400544,-0.03150676,68.0,66673.95819426,-4.499454175143161
2026-03-24 17:00:00+00:00,2026-03-27 12:00:00+00:00,-0.32206959466439455,-0.3510842753691296,69490.26410991,-0.03793011,67.0,66673.95819426,-4.052806463932207
2026-03-24 18:00:00+00:00,2026-03-27 12:00:00+00:00,0.2527939799710499,0.22236368240192705,69279.97374386,-0.04038316,66.0,66673.95819426,-3.7615712142658744
2026-03-24 19:00:00+00:00,2026-03-27 12:00:00+00:00,-0.10299833776301796,-0.12868078296949015,69473.15381403,-0.03460759,65.0,66673.95819426,-4.0291759709988835
2026-03-24 20:00:00+00:00,2026-03-27 12:00:00+00:00,1.11431240611414,1.0836244471815824,69348.4850873,-0.0419977,64.0,66673.95819426,-3.856647898902387
2026-03-24 21:00:00+00:00,2026-03-27 12:00:00+00:00,0.4194736291796684,0.38905029365972976,70057.5808245,-0.04229649,63.0,66673.95819426,-4.829773723869001
2026-03-24 22:00:00+00:00,2026-03-27 12:00:00+00:00,0.11628285778313834,0.08760509124652108,70255.13606,-0.0405131,62.0,66673.95819426,-5.097389410336584
2026-03-24 23:00:00+00:00,2026-03-27 12:00:00+00:00,0.45983680892921674,0.43321785952369063,70257.39252634,-0.03822147,61.00000000000001,66673.95819426,-5.100437410535184
2026-03-25 00:00:00+00:00,2026-03-27 12:00:00+00:00,0.5039604454513869,0.48113703308769123,70505.24278582,-0.03331838,60.0,66673.95819426,-5.434042122510835
2026-03-25 01:00:00+00:00,2026-03-27 12:00:00+00:00,-0.15928702289666838,-0.19055512804395494,70809.86020636,-0.04641793,59.0,66673.95819426,-5.840856061637181
2026-03-25 02:00:00+00:00,2026-03-27 12:00:00+00:00,-0.052306841476494656,-0.07695851557547567,70591.2338381,-0.03722794,58.0,66673.95819426,-5.549238100617723
2026-03-25 03:00:00+00:00,2026-03-27 12:00:00+00:00,0.34040661683416634,0.3139349164374966,70504.05897865,-0.04067744,57.0,66673.95819426,-5.432454301035107
2026-03-25 04:00:00+00:00,2026-03-27 12:00:00+00:00,0.41964506772183596,0.39602234100877076,70699.91188045,-0.03694833,56.0,66673.95819426,-5.694425324033901
2026-03-25 05:00:00+00:00,2026-03-27 12:00:00+00:00,0.3148527135758731,0.2885790965696782,70916.91202979,-0.04184121,55.0,66673.95819426,-5.982992933685064
2026-03-25 06:00:00+00:00,2026-03-27 12:00:00+00:00,-0.1309486428238986,-0.15789651009577726,71099.02060246,-0.04370954,54.0,66673.95819426,-6.223802199670376
2026-03-25 07:00:00+00:00,2026-03-27 12:00:00+00:00,-0.031329665192578765,-0.04994776309966572,70973.40642909,-0.03076969,53.0,66673.95819426,-6.057829898760179
2026-03-25 08:00:00+00:00,2026-03-27 12:00:00+00:00,0.47349262126165576,0.45075016249718586,70927.9094836,-0.03830794,52.0,66673.95819426,-5.997570378587849
2026-03-25 09:00:00+00:00,2026-03-27 12:00:00+00:00,0.18385237339800803,0.1558085195840712,71229.173782,-0.04816269,51.0,66673.95819426,-6.395154324941952
2026-03-25 10:00:00+00:00,2026-03-27 12:00:00+00:00,0.22370194876848884,0.20185554452426113,71356.48093312,-0.03827072,49.99999999999999,66673.95819426,-6.562154800274916
2026-03-25 11:00:00+00:00,2026-03-27 12:00:00+00:00,0.32960474783647276,0.31612810705625827,71461.75160282,-0.02409131,49.0,66673.95819426,-6.699798565210462
2026-03-25 12:00:00+00:00,2026-03-27 12:00:00+00:00,0.06583268259331014,0.047110952213885365,71689.56582182,-0.03416396,48.0,66673.95819426,-6.996286795802301
2026-03-25 13:00:00+00:00,2026-03-27 12:00:00+00:00,-0.21433935036432816,-0.23416412856996577,71745.19616142,-0.03694635,47.0,66673.95819426,-7.068400727137438
2026-03-25 14:00:00+00:00,2026-03-27 12:00:00+00:00,-0.26296099782255916,-0.27991762045512,71440.44549404,-0.03228857,46.0,66673.95819426,-6.671973091457901
2026-03-25 15:00:00+00:00,2026-03-27 12:00:00+00:00,-0.5215387929524617,-0.5389369929075751,71221.14223512,-0.03386555,45.0,66673.95819426,-6.3845985871000615
2026-03-25 16:00:00+00:00,2026-03-27 12:00:00+00:00,0.7178926314556802,0.7014395273960268,70826.69289264,-0.03275394,44.0,66673.95819426,-5.863233942992033
2026-03-25 17:00:00+00:00,2026-03-27 12:00:00+00:00,-0.6980169379033142,-0.7113993007273607,71292.24894811,-0.02726085,43.0,66673.95819426,-6.477970357214315
2026-03-25 18:00:00+00:00,2026-03-27 12:00:00+00:00,0.1433209644270853,0.12632551488472524,70731.26145587,-0.03544464,42.0,66673.95819426,-5.736223528462575
2026-03-25 19:00:00+00:00,2026-03-27 12:00:00+00:00,0.17510578392540233,0.16048638537264362,70778.25492777,-0.03123331,41.0,66673.95819426,-5.798810295193739
2026-03-25 20:00:00+00:00,2026-03-27 12:00:00+00:00,0.3121511672687958,0.2963406298638115,70804.13393895,-0.03462234,40.0,66673.95819426,-5.833240963375379
2026-03-25 21:00:00+00:00,2026-03-27 12:00:00+00:00,0.14304375033558825,0.12490041764572968,70945.92750953,-0.04074902,39.0,66673.95819426,-6.02144402819478
2026-03-25 22:00:00+00:00,2026-03-27 12:00:00+00:00,0.5116840052706166,0.49096116112558796,71018.94323193,-0.04776666,38.0,66673.95819426,-6.118064899220427
2026-03-25 23:00:00+00:00,2026-03-27 12:00:00+00:00,-0.012449324953943682,-0.03198257787919456,71358.15068581,-0.04624178,37.0,66673.95819426,-6.564341209141618
2026-03-26 00:00:00+00:00,2026-03-27 12:00:00+00:00,0.012596107054132985,-0.0035196955114251997,71304.31812305,-0.03921196,35.99999999999999,66673.95819426,-6.4938001662106615
2026-03-26 01:00:00+00:00,2026-03-27 12:00:00+00:00,-0.06351165185590217,-0.07985415148047625,71309.6427058,-0.0408996,35.0,66673.95819426,-6.500782132179926
2026-03-26 02:00:00+00:00,2026-03-27 12:00:00+00:00,-0.4803602553032722,-0.4944307633712658,71247.25321497,-0.0362497,34.0,66673.95819426,-6.418907135846021
2026-03-26 03:00:00+00:00,2026-03-27 12:00:00+00:00,0.15171089430901863,0.13651466753915512,70821.93885242,-0.04033601,33.0,66673.95819426,-5.856914856289989
2026-03-26 04:00:00+00:00,2026-03-27 12:00:00+00:00,-0.13342028203132733,-0.14600589221762872,70878.38486041,-0.03445094,32.0,66673.95819426,-5.93188836685588
2026-03-26 05:00:00+00:00,2026-03-27 12:00:00+00:00,-1.0346722641227355,-1.04889860976128,70760.48569358,-0.04019804,31.0,66673.95819426,-5.775154677451239
2026-03-26 06:00:00+00:00,2026-03-27 12:00:00+00:00,0.20770049444415625,0.1922610732361316,69963.1235924,-0.04507963,30.0,66673.95819426,-4.701284375612553
2026-03-26 07:00:00+00:00,2026-03-27 12:00:00+00:00,0.0701773089142838,0.05567946264432535,70051.80041891,-0.04379032,29.0,66673.95819426,-4.821920642225453
2026-03-26 08:00:00+00:00,2026-03-27 12:00:00+00:00,-0.04857253837370395,-0.06221264252391286,70068.64847818,-0.04267113,28.0,66673.95819426,-4.844806283051295
2026-03-26 09:00:00+00:00,2026-03-27 12:00:00+00:00,-0.5053978024533177,-0.5204240860807634,69937.09472899,-0.04874828,27.0,66673.95819426,-4.665816541814942
