symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-ETH-2240-240426,131920.0,expired,2026-04-24T12:00:00Z,2240,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03742058706908659
C-ETH-2260-240426,131919.0,expired,2026-04-24T12:00:00Z,2260,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.028826128025060575
C-ETH-2420-240426,131918.0,expired,2026-04-24T12:00:00Z,2420,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03992954432714753
P-ETH-2240-240426,131917.0,expired,2026-04-24T12:00:00Z,2240,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03742058706908659
P-ETH-2260-240426,131916.0,expired,2026-04-24T12:00:00Z,2260,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.028826128025060575
P-ETH-2420-240426,131915.0,expired,2026-04-24T12:00:00Z,2420,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03992954432714753
C-ETH-2280-240426,131914.0,expired,2026-04-24T12:00:00Z,2280,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.020231668981034564
C-ETH-2320-240426,131913.0,expired,2026-04-24T12:00:00Z,2320,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.0030427508929825376
C-ETH-2340-240426,131912.0,expired,2026-04-24T12:00:00Z,2340,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.005551708151043475
C-ETH-2360-240426,131911.0,expired,2026-04-24T12:00:00Z,2360,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.014146167195069488
C-ETH-2380-240426,131910.0,expired,2026-04-24T12:00:00Z,2380,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.0227406262390955
P-ETH-2280-240426,131909.0,expired,2026-04-24T12:00:00Z,2280,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.020231668981034564
P-ETH-2320-240426,131908.0,expired,2026-04-24T12:00:00Z,2320,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.0030427508929825376
P-ETH-2340-240426,131907.0,expired,2026-04-24T12:00:00Z,2340,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.005551708151043475
P-ETH-2360-240426,131906.0,expired,2026-04-24T12:00:00Z,2360,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.014146167195069488
P-ETH-2380-240426,131905.0,expired,2026-04-24T12:00:00Z,2380,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.0227406262390955
C-ETH-2250-080526,131616.0,expired,2026-05-08T12:00:00Z,2250,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.019338019582475312
P-ETH-2250-080526,131615.0,expired,2026-05-08T12:00:00Z,2250,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.019338019582475312
C-ETH-2200-080526,131363.0,expired,2026-05-08T12:00:00Z,2200,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.04113050803619808
P-ETH-2200-080526,131361.0,expired,2026-05-08T12:00:00Z,2200,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.04113050803619808
C-ETH-2300-080526,131320.0,expired,2026-05-08T12:00:00Z,2300,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.0024544688712474574
C-ETH-2350-080526,131319.0,expired,2026-05-08T12:00:00Z,2350,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.024246957324970227
C-ETH-2400-080526,131318.0,expired,2026-05-08T12:00:00Z,2400,call_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.046039445778693
P-ETH-2300-080526,131315.0,expired,2026-05-08T12:00:00Z,2300,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.0024544688712474574
P-ETH-2350-080526,131314.0,expired,2026-05-08T12:00:00Z,2350,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.024246957324970227
P-ETH-2400-080526,131313.0,expired,2026-05-08T12:00:00Z,2400,put_options,2026-05-08 12:00:00+00:00,ETH,settled,,,,,,2294.36854383,0.046039445778693
C-ETH-2240-170426,131058.0,expired,2026-04-17T12:00:00Z,2240,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.048438600147944794
P-ETH-2240-170426,131057.0,expired,2026-04-17T12:00:00Z,2240,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.048438600147944794
C-ETH-2260-170426,131056.0,expired,2026-04-17T12:00:00Z,2260,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.0399425162206943
P-ETH-2260-170426,131055.0,expired,2026-04-17T12:00:00Z,2260,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.0399425162206943
C-ETH-2280-170426,131003.0,expired,2026-04-17T12:00:00Z,2280,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.03144643229344381
C-ETH-2320-170426,131002.0,expired,2026-04-17T12:00:00Z,2320,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01445426443894282
C-ETH-2340-170426,131001.0,expired,2026-04-17T12:00:00Z,2340,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.005958180511692326
C-ETH-2360-170426,131000.0,expired,2026-04-17T12:00:00Z,2360,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.002537903415558167
C-ETH-2380-170426,130999.0,expired,2026-04-17T12:00:00Z,2380,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01103398734280866
C-ETH-2420-170426,130998.0,expired,2026-04-17T12:00:00Z,2420,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.028026155197309645
C-ETH-2440-170426,130997.0,expired,2026-04-17T12:00:00Z,2440,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.03652223912456014
C-ETH-2460-170426,130996.0,expired,2026-04-17T12:00:00Z,2460,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.04501832305181063
P-ETH-2280-170426,130995.0,expired,2026-04-17T12:00:00Z,2280,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.03144643229344381
P-ETH-2320-170426,130994.0,expired,2026-04-17T12:00:00Z,2320,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01445426443894282
P-ETH-2340-170426,130993.0,expired,2026-04-17T12:00:00Z,2340,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.005958180511692326
P-ETH-2360-170426,130992.0,expired,2026-04-17T12:00:00Z,2360,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.002537903415558167
P-ETH-2380-170426,130991.0,expired,2026-04-17T12:00:00Z,2380,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01103398734280866
P-ETH-2420-170426,130990.0,expired,2026-04-17T12:00:00Z,2420,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.028026155197309645
P-ETH-2440-170426,130989.0,expired,2026-04-17T12:00:00Z,2440,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.03652223912456014
P-ETH-2460-170426,130988.0,expired,2026-04-17T12:00:00Z,2460,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.04501832305181063
C-ETH-2200-010526,130386.0,expired,2026-05-01T12:00:00Z,2200,call_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.03698028389901838
C-ETH-2250-010526,130385.0,expired,2026-05-01T12:00:00Z,2250,call_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.015093472169450617
C-ETH-2300-010526,130384.0,expired,2026-05-01T12:00:00Z,2300,call_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.006793339560117147
C-ETH-2350-010526,130383.0,expired,2026-05-01T12:00:00Z,2350,call_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.028680151289684912
P-ETH-2200-010526,130381.0,expired,2026-05-01T12:00:00Z,2200,put_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.03698028389901838
P-ETH-2250-010526,130380.0,expired,2026-05-01T12:00:00Z,2250,put_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.015093472169450617
P-ETH-2300-010526,130379.0,expired,2026-05-01T12:00:00Z,2300,put_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.006793339560117147
P-ETH-2350-010526,130378.0,expired,2026-05-01T12:00:00Z,2350,put_options,2026-05-01 12:00:00+00:00,ETH,settled,,,,,,2284.48074657,0.028680151289684912
C-ETH-2450-170426,130377.0,expired,2026-04-17T12:00:00Z,2450,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.04077028108818539
P-ETH-2450-170426,130376.0,expired,2026-04-17T12:00:00Z,2450,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.04077028108818539
C-ETH-2320-100426,130094.0,expired,2026-04-10T12:00:00Z,2320,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.0469424468117427
P-ETH-2320-100426,130093.0,expired,2026-04-10T12:00:00Z,2320,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.0469424468117427
C-ETH-2350-170426,130075.0,expired,2026-04-17T12:00:00Z,2350,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.0017101385480670793
P-ETH-2350-170426,130074.0,expired,2026-04-17T12:00:00Z,2350,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.0017101385480670793
C-ETH-2350-240426,130073.0,expired,2026-04-24T12:00:00Z,2350,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.00984893767305648
P-ETH-2350-240426,130072.0,expired,2026-04-24T12:00:00Z,2350,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.00984893767305648
C-ETH-2280-100426,130054.0,expired,2026-04-10T12:00:00Z,2280,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.028891714970160933
P-ETH-2280-100426,130053.0,expired,2026-04-10T12:00:00Z,2280,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.028891714970160933
C-ETH-2260-100426,130033.0,expired,2026-04-10T12:00:00Z,2260,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.019866349049370045
P-ETH-2260-100426,130032.0,expired,2026-04-10T12:00:00Z,2260,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.019866349049370045
C-ETH-2240-100426,130014.0,expired,2026-04-10T12:00:00Z,2240,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.010840983128579161
P-ETH-2240-100426,130013.0,expired,2026-04-10T12:00:00Z,2240,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.010840983128579161
C-ETH-2220-100426,130004.0,expired,2026-04-10T12:00:00Z,2220,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.0018156172077882756
P-ETH-2220-100426,130003.0,expired,2026-04-10T12:00:00Z,2220,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.0018156172077882756
C-ETH-2120-100426,129976.0,expired,2026-04-10T12:00:00Z,2120,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.04331121239616615
C-ETH-2140-100426,129975.0,expired,2026-04-10T12:00:00Z,2140,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.03428584647537527
C-ETH-2160-100426,129974.0,expired,2026-04-10T12:00:00Z,2160,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.02526048055458438
C-ETH-2180-100426,129973.0,expired,2026-04-10T12:00:00Z,2180,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.016235114633793495
P-ETH-2120-100426,129968.0,expired,2026-04-10T12:00:00Z,2120,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.04331121239616615
P-ETH-2140-100426,129967.0,expired,2026-04-10T12:00:00Z,2140,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.03428584647537527
P-ETH-2160-100426,129966.0,expired,2026-04-10T12:00:00Z,2160,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.02526048055458438
P-ETH-2180-100426,129965.0,expired,2026-04-10T12:00:00Z,2180,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.016235114633793495
C-ETH-2250-170426,129218.0,expired,2026-04-17T12:00:00Z,2250,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.044190558184319544
P-ETH-2250-170426,129217.0,expired,2026-04-17T12:00:00Z,2250,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.044190558184319544
C-ETH-2160-030426,129193.0,expired,2026-04-03T12:00:00Z,2160,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.04719242243963219
P-ETH-2160-030426,129192.0,expired,2026-04-03T12:00:00Z,2160,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.04719242243963219
C-ETH-2140-030426,129188.0,expired,2026-04-03T12:00:00Z,2140,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.037496196305931886
P-ETH-2140-030426,129187.0,expired,2026-04-03T12:00:00Z,2140,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.037496196305931886
C-ETH-1960-030426,129185.0,expired,2026-04-03T12:00:00Z,1960,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.04976983889737079
C-ETH-1980-030426,129184.0,expired,2026-04-03T12:00:00Z,1980,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.040073612763670496
C-ETH-2020-030426,129183.0,expired,2026-04-03T12:00:00Z,2020,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.0206811604962699
C-ETH-2040-030426,129182.0,expired,2026-04-03T12:00:00Z,2040,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.010984934362569601
C-ETH-2060-030426,129181.0,expired,2026-04-03T12:00:00Z,2060,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.0012887082288693028
C-ETH-2080-030426,129180.0,expired,2026-04-03T12:00:00Z,2080,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.008407517904830995
C-ETH-2120-030426,129179.0,expired,2026-04-03T12:00:00Z,2120,call_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.02779997017223159
P-ETH-1960-030426,129177.0,expired,2026-04-03T12:00:00Z,1960,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.04976983889737079
P-ETH-1980-030426,129176.0,expired,2026-04-03T12:00:00Z,1980,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.040073612763670496
P-ETH-2020-030426,129175.0,expired,2026-04-03T12:00:00Z,2020,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.0206811604962699
P-ETH-2040-030426,129174.0,expired,2026-04-03T12:00:00Z,2040,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.010984934362569601
P-ETH-2060-030426,129173.0,expired,2026-04-03T12:00:00Z,2060,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.0012887082288693028
P-ETH-2080-030426,129172.0,expired,2026-04-03T12:00:00Z,2080,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.008407517904830995
P-ETH-2120-030426,129171.0,expired,2026-04-03T12:00:00Z,2120,put_options,2026-04-03 12:00:00+00:00,ETH,settled,,,,,,2062.65816455,0.02779997017223159
C-ETH-2140-310326,129025.0,expired,2026-03-31T12:00:00Z,2140,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.04765319826595101
P-ETH-2140-310326,129024.0,expired,2026-03-31T12:00:00Z,2140,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.04765319826595101
C-ETH-2100-310326,128881.0,expired,2026-03-31T12:00:00Z,2100,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.028070895494624826
P-ETH-2100-310326,128880.0,expired,2026-03-31T12:00:00Z,2100,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.028070895494624826
C-ETH-2120-310326,128872.0,expired,2026-03-31T12:00:00Z,2120,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.037862046880287915
P-ETH-2120-310326,128871.0,expired,2026-03-31T12:00:00Z,2120,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.037862046880287915
C-ETH-1960-310326,128855.0,expired,2026-03-31T12:00:00Z,1960,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.04046716420501683
C-ETH-1980-310326,128854.0,expired,2026-03-31T12:00:00Z,1980,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.030676012819353737
C-ETH-2000-310326,128853.0,expired,2026-03-31T12:00:00Z,2000,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.020884861433690644
C-ETH-2020-310326,128852.0,expired,2026-03-31T12:00:00Z,2020,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.01109371004802755
C-ETH-2040-310326,128851.0,expired,2026-03-31T12:00:00Z,2040,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.001302558662364456
C-ETH-2060-310326,128850.0,expired,2026-03-31T12:00:00Z,2060,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.008488592723298638
C-ETH-2080-310326,128849.0,expired,2026-03-31T12:00:00Z,2080,call_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.018279744108961733
P-ETH-1960-310326,128845.0,expired,2026-03-31T12:00:00Z,1960,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.04046716420501683
P-ETH-1980-310326,128844.0,expired,2026-03-31T12:00:00Z,1980,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.030676012819353737
P-ETH-2000-310326,128843.0,expired,2026-03-31T12:00:00Z,2000,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.020884861433690644
P-ETH-2020-310326,128842.0,expired,2026-03-31T12:00:00Z,2020,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.01109371004802755
P-ETH-2040-310326,128841.0,expired,2026-03-31T12:00:00Z,2040,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.001302558662364456
P-ETH-2060-310326,128840.0,expired,2026-03-31T12:00:00Z,2060,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.008488592723298638
P-ETH-2080-310326,128839.0,expired,2026-03-31T12:00:00Z,2080,put_options,2026-03-31 12:00:00+00:00,ETH,settled,,,,,,2042.66068537,0.018279744108961733
C-ETH-2400-170426,128681.0,expired,2026-04-17T12:00:00Z,2400,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01953007127005915
C-ETH-2300-170426,128680.0,expired,2026-04-17T12:00:00Z,2300,call_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.02295034836619331
P-ETH-2400-170426,128674.0,expired,2026-04-17T12:00:00Z,2400,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.01953007127005915
P-ETH-2300-170426,128673.0,expired,2026-04-17T12:00:00Z,2300,put_options,2026-04-17 12:00:00+00:00,ETH,settled,,,,,,2354.02571011,0.02295034836619331
C-ETH-1920-270326,128531.0,expired,2026-03-27T12:00:00Z,1920,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.03513721109524393
P-ETH-1920-270326,128530.0,expired,2026-03-27T12:00:00Z,1920,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.03513721109524393
C-ETH-1940-270326,128495.0,expired,2026-03-27T12:00:00Z,1940,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.025086557044152726
P-ETH-1940-270326,128494.0,expired,2026-03-27T12:00:00Z,1940,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.025086557044152726
C-ETH-1960-270326,128460.0,expired,2026-03-27T12:00:00Z,1960,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.015035902993061515
P-ETH-1960-270326,128459.0,expired,2026-03-27T12:00:00Z,1960,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.015035902993061515
C-ETH-1980-270326,128386.0,expired,2026-03-27T12:00:00Z,1980,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.004985248941970306
P-ETH-1980-270326,128356.0,expired,2026-03-27T12:00:00Z,1980,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.004985248941970306
C-ETH-2250-240426,128245.0,expired,2026-04-24T12:00:00Z,2250,call_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03312335754707358
P-ETH-2250-240426,128242.0,expired,2026-04-24T12:00:00Z,2250,put_options,2026-04-24 12:00:00+00:00,ETH,settled,,,,,,2327.08072696,0.03312335754707358
C-ETH-2020-270326,128184.0,expired,2026-03-27T12:00:00Z,2020,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.015116059160212112
P-ETH-2020-270326,128183.0,expired,2026-03-27T12:00:00Z,2020,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.015116059160212112
C-ETH-2040-270326,128173.0,expired,2026-03-27T12:00:00Z,2040,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.025166713211303322
P-ETH-2040-270326,128172.0,expired,2026-03-27T12:00:00Z,2040,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.025166713211303322
C-ETH-2060-270326,128168.0,expired,2026-03-27T12:00:00Z,2060,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.03521736726239453
P-ETH-2060-270326,128167.0,expired,2026-03-27T12:00:00Z,2060,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.03521736726239453
C-ETH-2080-270326,128165.0,expired,2026-03-27T12:00:00Z,2080,call_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.045268021313485736
P-ETH-2080-270326,128162.0,expired,2026-03-27T12:00:00Z,2080,put_options,2026-03-27 12:00:00+00:00,ETH,settled,,,,,,1989.92024781,0.045268021313485736
C-ETH-2300-100426,127664.0,expired,2026-04-10T12:00:00Z,2300,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.03791708089095182
P-ETH-2300-100426,127657.0,expired,2026-04-10T12:00:00Z,2300,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.03791708089095182
C-ETH-2150-100426,127610.0,expired,2026-04-10T12:00:00Z,2150,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.029773163514979824
C-ETH-2200-100426,127609.0,expired,2026-04-10T12:00:00Z,2200,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.00720974871300261
C-ETH-2250-100426,127608.0,expired,2026-04-10T12:00:00Z,2250,call_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.015353666088974604
P-ETH-2150-100426,127605.0,expired,2026-04-10T12:00:00Z,2150,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.029773163514979824
P-ETH-2200-100426,127604.0,expired,2026-04-10T12:00:00Z,2200,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.00720974871300261
P-ETH-2250-100426,127603.0,expired,2026-04-10T12:00:00Z,2250,put_options,2026-04-10 12:00:00+00:00,ETH,settled,,,,,,2215.97663469,0.015353666088974604
C-ETH-2040-200326,127538.0,expired,2026-03-20T12:00:00Z,2040,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.04815929667599742
P-ETH-2040-200326,127537.0,expired,2026-03-20T12:00:00Z,2040,put_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.04815929667599742
C-ETH-2060-200326,127436.0,expired,2026-03-20T12:00:00Z,2060,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.03882752507478171
P-ETH-2060-200326,127435.0,expired,2026-03-20T12:00:00Z,2060,put_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.03882752507478171
C-ETH-2080-200326,127391.0,expired,2026-03-20T12:00:00Z,2080,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.029495753473566002
P-ETH-2080-200326,127390.0,expired,2026-03-20T12:00:00Z,2080,put_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.029495753473566002
C-ETH-2120-200326,127367.0,expired,2026-03-20T12:00:00Z,2120,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.010832210271134578
P-ETH-2120-200326,127366.0,expired,2026-03-20T12:00:00Z,2120,put_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.010832210271134578
C-ETH-2140-200326,127345.0,expired,2026-03-20T12:00:00Z,2140,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.0015004386699188673
P-ETH-2140-200326,127344.0,expired,2026-03-20T12:00:00Z,2140,put_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.0015004386699188673
C-ETH-2160-200326,127326.0,expired,2026-03-20T12:00:00Z,2160,call_options,2026-03-20 12:00:00+00:00,ETH,settled,,,,,,2143.21576381,0.007831332931296845
