entry_t,entry_px,side,expiry,notional,size_mult,pred_pct,n_strikes,peak_ret,tp_taken,exit_t,exit_px,ret,pnl_pct,pnl_usd,exit_reason,equity_after,pyramided
2025-12-17 18:00:00+00:00,86523.53831914232,-1,2025-12-19 12:00:00+00:00,17826.40747416994,1.5820133577072082,-0.00791006678853604,37,0.008945155714131027,,2025-12-17 20:00:00+00:00,85990.07836139693,0.006165489392929394,0.0051654893929293936,92.08211872186209,trail,11360.259714899385,
2025-12-18 02:00:00+00:00,86053.3370064261,1,2025-12-19 12:00:00+00:00,17888.60066812068,1.5746647626954466,0.007873323813477233,35,0.007819785351190406,,2025-12-18 06:00:00+00:00,86431.31884639637,0.004392413509101361,0.0033924135091013613,60.68553056545224,trail,11420.945245464836,
2025-12-18 14:00:00+00:00,88957.59648372758,-1,2025-12-19 12:00:00+00:00,7952.929401751277,1.392691976158334,-0.0069634598807916705,41,0.011986927317248663,True,2025-12-18 17:00:00+00:00,87908.84649400807,0.011789324702712142,0.010789324702712141,85.80673765324075,partial_tp,11506.751983118076,
2025-12-18 14:00:00+00:00,88957.59648372758,-1,2025-12-19 12:00:00+00:00,11929.394102626915,1.392691976158334,-0.0069634598807916705,41,0.04861598918074052,True,2025-12-18 21:00:00+00:00,85073.34139791637,0.04366411907859638,0.04266411907859638,508.9570905299801,trail,12015.709073648057,True
2025-12-19 03:00:00+00:00,85595.91858419473,1,2025-12-19 12:00:00+00:00,18023.563610472083,3.0,0.015413232565760816,36,0.015871053479483452,True,2025-12-19 04:00:00+00:00,86937.02510247286,0.015667879268787547,0.014667879268787546,264.3674550317171,partial_tp,12280.076528679774,
2025-12-19 03:00:00+00:00,85595.91858419473,1,2025-12-19 12:00:00+00:00,18023.563610472083,3.0,0.015413232565760816,36,0.030596313027813602,True,2025-12-19 12:00:00+00:00,88197.19513547939,0.030390193765208073,0.029390193765208072,529.7160268513277,expiry,12809.792555531101,
2025-12-23 14:00:00+00:00,87586.4308506618,-1,2025-12-26 12:00:00+00:00,20334.697653390034,1.587433798419302,-0.00793716899209651,15,0.009087261106447794,,2025-12-23 16:00:00+00:00,87334.69991962446,0.0028740859582068057,0.0018740859582068057,38.10897133659915,trail,12847.901526867701,
2025-12-23 16:00:00+00:00,87334.69991962446,1,2025-12-26 12:00:00+00:00,21049.46389208899,1.6383581278288966,0.008191790639144483,15,0.007573738467462334,,2025-12-23 18:00:00+00:00,87200.83273449205,-0.0015328063788574706,-0.002532806378857471,-53.31421641741299,trail,12794.587310450288,
2025-12-23 18:00:00+00:00,87235.72004504796,1,2025-12-26 12:00:00+00:00,23156.20700553302,1.8098439944694136,0.009049219972347068,15,0.008501046921479894,,2025-12-23 20:00:00+00:00,87700.02120686605,0.005322374384923146,0.004322374384923146,100.08979601269382,trail,12894.677106462981,
2025-12-25 15:00:00+00:00,87732.50723801904,1,2025-12-26 12:00:00+00:00,19669.49190183863,1.5253962343872902,0.007626981171936451,32,0.0076561751616038825,,2025-12-25 17:00:00+00:00,88033.58807648676,0.003431804788741386,0.002431804788741386,47.832364599001096,trail,12942.509471061981,
2025-12-26 02:00:00+00:00,87091.23565037725,1,2025-12-26 12:00:00+00:00,19413.764206592972,3.0,0.024385321801429216,34,0.024555107935519238,True,2025-12-26 03:00:00+00:00,89211.9243879416,0.02435019691393218,0.02335019691393218,453.31521706459426,partial_tp,13395.824688126575,
2025-12-26 02:00:00+00:00,87091.23565037725,1,2025-12-26 12:00:00+00:00,19413.764206592972,3.0,0.024385321801429216,34,0.024555107935519238,True,2025-12-26 04:00:00+00:00,88713.7674242946,0.018630253225834437,0.017630253225834436,342.2695790288749,trail,13738.09426715545,
2025-12-29 03:00:00+00:00,89197.93431971001,1,2025-12-31 12:00:00+00:00,15287.109549987166,2.225506573576955,0.011127532867884775,32,0.010337447594301899,True,2025-12-29 05:00:00+00:00,90101.98928860175,0.010135380104783095,0.009135380104783094,139.6535564425924,partial_tp,13877.747823598042,
2025-12-29 03:00:00+00:00,89197.93431971001,1,2025-12-31 12:00:00+00:00,15287.109549987166,2.225506573576955,0.011127532867884775,32,0.010337447594301899,True,2025-12-29 07:00:00+00:00,89761.10898439054,0.006313763530239977,0.005313763530239977,81.23208520950507,trail,13958.979908807547,
2025-12-29 09:00:00+00:00,89511.51988031692,-1,2025-12-31 12:00:00+00:00,20938.46986321132,3.0,-0.015503855412310226,32,0.016283093656947474,True,2025-12-29 10:00:00+00:00,88071.60621781375,0.016086350275678837,0.015086350275678836,315.8850905931511,partial_tp,14274.864999400697,
2025-12-29 09:00:00+00:00,89511.51988031692,-1,2025-12-31 12:00:00+00:00,20938.46986321132,3.0,-0.015503855412310226,32,0.0242233996910795,True,2025-12-29 16:00:00+00:00,87600.29070266956,0.021351767685352713,0.020351767685352712,426.1348743428358,trail,14700.999873743533,
2025-12-30 14:00:00+00:00,88018.09477608542,1,2026-01-02 12:00:00+00:00,15226.74883459582,2.0715256057911127,0.010357628028955564,23,0.011907599866719016,True,2025-12-30 16:00:00+00:00,89048.36579390406,0.011705218346745724,0.010705218346745725,163.00567098540427,partial_tp,14864.005544728936,
2025-12-30 14:00:00+00:00,88018.09477608542,1,2026-01-02 12:00:00+00:00,15226.74883459582,2.0715256057911127,0.010357628028955564,23,0.011907599866719016,True,2025-12-30 17:00:00+00:00,88786.1130157519,0.008725685799269835,0.007725685799269835,117.63707724048544,trail,14981.642621969422,
2026-01-06 16:00:00+00:00,93654.68905462213,-1,2026-01-09 12:00:00+00:00,15118.576944379292,2.0182802815238787,-0.010091401407619393,25,0.011574606107334327,True,2026-01-06 17:00:00+00:00,92589.18705329373,0.011376921028555892,0.010376921028555891,156.88427901596975,partial_tp,15138.526900985393,
2026-01-06 16:00:00+00:00,93654.68905462213,-1,2026-01-09 12:00:00+00:00,15118.576944379292,2.0182802815238787,-0.010091401407619393,25,0.02437606073125342,True,2026-01-06 19:00:00+00:00,91996.42657567389,0.017706134051452452,0.01670613405145245,252.57297309999885,trail,15391.099874085392,
2026-01-06 21:00:00+00:00,92485.20916104357,1,2026-01-09 12:00:00+00:00,13783.377433883225,1.7910841390992267,0.008955420695496133,31,0.01227814877716405,True,2026-01-07 00:00:00+00:00,93602.03216754625,0.012075693147408684,0.011075693147408684,152.66045899260791,partial_tp,15543.760333078,
2026-01-06 21:00:00+00:00,92485.20916104357,1,2026-01-09 12:00:00+00:00,13783.377433883225,1.7910841390992267,0.008955420695496133,31,0.01227814877716405,True,2026-01-07 01:00:00+00:00,92738.58091840103,0.002739592197021043,0.001739592197021043,23.977455832579185,trail,15567.73778891058,
2026-01-07 09:00:00+00:00,92591.42115260176,-1,2026-01-09 12:00:00+00:00,14662.491081271794,1.8837022154518015,-0.009418511077259007,31,0.010573649687028869,True,2026-01-07 10:00:00+00:00,91630.71437969025,0.010375764416966318,0.009375764416966317,137.47206214387407,partial_tp,15705.209851054453,
2026-01-07 09:00:00+00:00,92591.42115260176,-1,2026-01-09 12:00:00+00:00,14662.491081271794,1.8837022154518015,-0.009418511077259007,31,0.010573649687028869,True,2026-01-07 11:00:00+00:00,91908.52733449092,0.007375346545176663,0.006375346545176663,93.47846185866976,trail,15798.688312913122,
2026-01-08 06:00:00+00:00,90823.6933846586,-1,2026-01-09 12:00:00+00:00,32471.97633978925,2.0553590080796864,-0.010276795040398433,40,0.00921269859765402,,2026-01-08 08:00:00+00:00,90578.93422865284,0.0026948822150311925,0.0016948822150311925,55.036175185222476,trail,15853.724488098345,
2026-01-08 15:00:00+00:00,89908.15954133101,1,2026-01-09 12:00:00+00:00,15927.861009514836,2.0093525684102995,0.010046762842051499,41,0.010732337652906961,True,2026-01-08 17:00:00+00:00,90854.90965042655,0.010530191185376344,0.009530191185376343,151.79556059477784,partial_tp,16005.520048693123,
2026-01-08 15:00:00+00:00,89908.15954133101,1,2026-01-09 12:00:00+00:00,15927.861009514836,2.0093525684102995,0.010046762842051499,41,0.015741799694591194,True,2026-01-08 19:00:00+00:00,90969.1265586953,0.01180056429557488,0.01080056429557488,172.02988692424518,trail,16177.549935617368,
2026-01-13 15:00:00+00:00,92428.9150746176,1,2026-01-16 12:00:00+00:00,18965.41677216442,2.34465872120835,0.011723293606041749,24,0.01214445659549505,True,2026-01-13 16:00:00+00:00,93532.70373910561,0.011942027704175906,0.010942027704175905,207.52011574226543,partial_tp,16385.070051359635,
2026-01-13 15:00:00+00:00,92428.9150746176,1,2026-01-16 12:00:00+00:00,18965.41677216442,2.34465872120835,0.011723293606041749,24,0.01214445659549505,True,2026-01-13 18:00:00+00:00,93165.90887804255,0.00797362819665228,0.0069736281966522795,132.25776516362785,trail,16517.327816523262,
2026-01-13 19:00:00+00:00,93644.89640927501,1,2026-01-16 12:00:00+00:00,22404.891075263982,1.356447684767208,0.00678223842383604,29,0.008036410333520871,,2026-01-13 22:00:00+00:00,94036.46833623157,0.004181455070922335,0.0031814550709223354,71.28015432486117,trail,16588.607970848123,
2026-01-13 22:00:00+00:00,94074.09044798842,1,2026-01-16 12:00:00+00:00,24882.911956272183,3.0,0.018361209156164317,35,0.019192303444589852,True,2026-01-13 23:00:00+00:00,95860.41302035238,0.01898846498390099,0.017988464983900988,447.6053904228934,partial_tp,17036.213361271017,
2026-01-13 22:00:00+00:00,94074.09044798842,1,2026-01-16 12:00:00+00:00,24882.911956272183,3.0,0.018361209156164317,35,0.019192303444589852,True,2026-01-14 00:00:00+00:00,95400.8203031532,0.014103031438803064,0.013103031438803064,326.04157765200307,trail,17362.25493892302,
2026-01-14 14:00:00+00:00,94996.51943942693,1,2026-01-16 12:00:00+00:00,26043.38240838453,3.0,0.01620774252079188,38,0.015322332024924208,True,2026-01-14 15:00:00+00:00,96432.7972339597,0.015119267558519228,0.014119267558519229,367.7134843528141,partial_tp,17729.968423275834,
2026-01-14 14:00:00+00:00,94996.51943942693,1,2026-01-16 12:00:00+00:00,26043.38240838453,3.0,0.01620774252079188,38,0.02359510399212349,True,2026-01-14 18:00:00+00:00,96805.80438265669,0.01904580245577749,0.01804580245577749,469.97373422197774,trail,18199.94215749781,
2026-01-14 19:00:00+00:00,96721.27990087259,1,2026-01-16 12:00:00+00:00,21987.446119455835,1.2081052746861445,0.006040526373430722,39,0.007701862194243924,,2026-01-14 23:00:00+00:00,96936.7238639726,0.0022274722100536384,0.0012274722100536384,26.98897908168375,trail,18226.931136579497,
2026-01-15 14:00:00+00:00,96809.8200543717,-1,2026-01-16 12:00:00+00:00,28562.8817015244,1.5670702592496089,-0.007835351296248044,39,0.006048483823674353,,2026-01-15 16:00:00+00:00,96778.91951031936,0.0003191881157818247,-0.0006808118842181754,-19.44594930991567,trail,18207.48518726958,
2026-01-15 18:00:00+00:00,96519.49395056782,-1,2026-01-16 12:00:00+00:00,13103.065291216266,1.4393053358492085,-0.007196526679246043,40,0.011458246586583056,True,2026-01-15 20:00:00+00:00,95432.63249842769,0.011260538235900463,0.010260538235900462,134.44450242802472,partial_tp,18341.929689697605,
2026-01-15 18:00:00+00:00,96519.49395056782,-1,2026-01-16 12:00:00+00:00,13103.065291216266,1.4393053358492085,-0.007196526679246043,40,0.013887290281218136,True,2026-01-15 22:00:00+00:00,95579.71379818558,0.009736687522041376,0.008736687522041375,114.47738703026259,trail,18456.407076727868,
2026-01-20 16:00:00+00:00,90726.27845669157,-1,2026-01-23 12:00:00+00:00,11107.128060818966,1.2036067490973597,-0.006018033745486799,25,0.01279079113980758,True,2026-01-20 19:00:00+00:00,89583.73074157561,0.012593349298035583,0.011593349298035582,128.76881530708687,partial_tp,18585.175892034957,
2026-01-20 16:00:00+00:00,90726.27845669157,-1,2026-01-23 12:00:00+00:00,16660.692091228448,1.2036067490973597,-0.006018033745486799,25,0.025747536488302532,True,2026-01-21 01:00:00+00:00,88916.54485940127,0.019947182096245422,0.01894718209624542,315.67316690198135,trail,18900.84905893694,True
2026-01-21 05:00:00+00:00,89452.40612141351,1,2026-01-23 12:00:00+00:00,34500.9600380662,1.21691041252467,0.006084552062623349,36,0.008817809102372148,,2026-01-21 17:00:00+00:00,87759.34895239335,-0.018926904735487825,-0.019926904735487826,-687.4973439614176,stop_loss,18213.35171497552,True
2026-01-21 18:00:00+00:00,87853.88102178181,1,2026-01-23 12:00:00+00:00,20794.05875033239,1.522257522996893,0.007611287614984466,34,0.02638658085512969,True,2026-01-21 20:00:00+00:00,90154.01014788864,0.026181303538958617,0.025181303538958616,523.6215051990584,partial_tp,18736.97322017458,True
2026-01-21 18:00:00+00:00,87853.88102178181,1,2026-01-23 12:00:00+00:00,20794.05875033239,1.522257522996893,0.007611287614984466,34,0.026522879675064923,True,2026-01-21 23:00:00+00:00,89755.17373266834,0.021641533518765486,0.020641533518765486,429.2212606861648,trail,19166.194480860744,True
2026-01-22 17:00:00+00:00,89032.01274134988,1,2026-01-23 12:00:00+00:00,23453.77841182231,1.223705542341393,0.0061185277117069645,36,0.005376630420012855,,2026-01-22 19:00:00+00:00,89229.03291213229,0.0022129138128638304,0.0012129138128638304,28.447411799546792,trail,19194.64189266029,
2026-01-27 16:00:00+00:00,88020.27704895273,1,2026-01-30 12:00:00+00:00,29217.03614752093,1.5221454148979479,0.007610727074489739,7,0.005916375950710106,,2026-01-27 18:00:00+00:00,87415.88398057906,-0.006866520859023586,-0.007866520859023587,-229.8364242933195,trail,18964.80546836697,
2026-01-27 18:00:00+00:00,87450.85732884094,1,2026-01-30 12:00:00+00:00,19231.570405141243,2.0281326309641545,0.010140663154820774,7,0.010536442178311114,True,2026-01-27 20:00:00+00:00,88354.6037748839,0.010334334889875459,0.009334334889875458,179.5139186198062,partial_tp,19144.319386986775,
2026-01-27 18:00:00+00:00,87450.85732884094,1,2026-01-30 12:00:00+00:00,19231.570405141243,2.0281326309641545,0.010140663154820774,7,0.02190709482967226,True,2026-01-28 04:00:00+00:00,89092.16128225422,0.018768300317988863,0.01776830031798886,341.7123185450963,trail,19486.03170553187,
2026-01-28 11:00:00+00:00,89405.59744879096,1,2026-01-30 12:00:00+00:00,30916.747904867007,1.5866107769951991,0.007933053884975996,5,0.008876823843312764,,2026-01-28 15:00:00+00:00,89599.85179138072,0.0021727313292774953,0.0011727313292774952,36.2570388674119,trail,19522.28874439928,
2026-01-28 17:00:00+00:00,89606.31535070423,1,2026-01-30 12:00:00+00:00,26282.964924712498,1.3463055110406958,0.00673152755520348,4,0.002879627742931599,,2026-01-29 03:00:00+00:00,87781.60414356472,-0.020363645129228815,-0.021363645129228816,-561.4999355955259,stop_loss,18960.788808803754,
2026-01-29 02:00:00+00:00,88515.85763698003,-1,2026-01-31 12:00:00+00:00,26371.313773242702,1.3508310484757238,-0.006754155242378619,5,0.008096782652881546,,2026-01-29 04:00:00+00:00,88047.21399337435,0.005294459728647465,0.004294459728647465,113.250544990717,trail,19074.039353794473,
2026-01-29 14:00:00+00:00,88024.06823793535,-1,2026-01-30 12:00:00+00:00,22097.090468844606,2.316980693913557,-0.011584903469567785,11,0.013903293991562262,True,2026-01-29 15:00:00+00:00,86817.60378763778,0.013706074650360535,0.012706074650360534,280.7672810529098,partial_tp,19354.806634847384,
2026-01-29 15:00:00+00:00,86782.88369014222,-1,2026-01-31 12:00:00+00:00,29032.209952271078,3.0,-0.021133522042497695,19,0.02191930469888603,True,2026-01-29 16:00:00+00:00,84897.63935253398,0.021723688559825823,0.02072368855982582,601.6544772543415,partial_tp,19956.461112101726,
2026-01-29 15:00:00+00:00,86782.88369014222,-1,2026-01-31 12:00:00+00:00,29032.209952271078,3.0,-0.021133522042497695,19,0.02191930469888603,True,2026-01-29 17:00:00+00:00,85402.37141462114,0.015907656173885475,0.014907656173885474,432.80220393651325,trail,21343.322766051915,
2026-01-29 14:00:00+00:00,88024.06823793535,-1,2026-01-30 12:00:00+00:00,33145.63570326691,2.316980693913557,-0.011584903469567785,11,0.03571074458349846,True,2026-01-29 17:00:00+00:00,85402.37141462114,0.029783863388676567,0.028783863388676566,954.0594500136752,trail,20910.520562115402,True
2026-01-29 17:00:00+00:00,85368.21729687885,-1,2026-01-30 12:00:00+00:00,27880.772974658008,2.612599104672153,-0.013062995523360765,25,0.013035102415094387,True,2026-01-29 18:00:00+00:00,84272.28492818828,0.012837709435577478,0.011837709435577479,330.0444893133027,partial_tp,21673.367255365218,
2026-01-29 17:00:00+00:00,85368.21729687885,-1,2026-01-30 12:00:00+00:00,27880.772974658008,2.612599104672153,-0.013062995523360765,25,0.022771428416368224,True,2026-01-29 20:00:00+00:00,83948.93932679924,0.016625367320766336,0.015625367320766335,435.6473189159264,trail,22109.014574281144,
2026-01-29 18:00:00+00:00,84238.58275465172,-1,2026-01-31 12:00:00+00:00,39028.72758809916,1.800768986574416,-0.00900384493287208,27,0.009666849564094202,,2026-01-29 20:00:00+00:00,83948.93932679924,0.003438370143240434,0.002438370143240434,95.16648407948522,trail,22204.181058360628,
2026-01-30 01:00:00+00:00,84110.43099129148,-1,2026-01-30 12:00:00+00:00,33306.27158754094,3.0,-0.01966359458357083,34,0.020453211853231373,True,2026-01-30 02:00:00+00:00,82406.58054766542,0.02025730249560208,0.01925730249560208,641.3889469619528,partial_tp,22845.57000532258,
2026-01-30 01:00:00+00:00,84110.43099129148,-1,2026-01-30 12:00:00+00:00,33306.27158754094,3.0,-0.01966359458357083,34,0.024187752688035982,True,2026-01-30 04:00:00+00:00,82666.64509461432,0.017165360819832737,0.016165360819832737,538.4078977759426,trail,23383.977903098523,
2026-01-30 18:00:00+00:00,82980.29385395274,1,2026-01-31 12:00:00+00:00,27598.91009139377,2.360497448788364,0.01180248724394182,36,0.011113421704559649,True,2026-01-30 19:00:00+00:00,83885.70835494946,0.010911199020218807,0.009911199020218808,273.5382906569289,partial_tp,23657.51619375545,
2026-01-30 18:00:00+00:00,82980.29385395274,1,2026-01-31 12:00:00+00:00,27598.91009139377,2.360497448788364,0.01180248724394182,36,0.01418933634833325,True,2026-01-30 21:00:00+00:00,83878.02474134958,0.010818603378012503,0.009818603378012502,270.98275185282216,trail,23928.498945608273,
2026-02-05 09:00:00+00:00,71108.11510130441,1,2026-02-06 12:00:00+00:00,31611.90714221404,1.3210986286298558,0.006605493143149279,4,0.00632336125314257,,2026-02-05 11:00:00+00:00,70822.33378185358,-0.00401896912952474,-0.00501896912952474,-158.65918607217492,trail,23769.8397595361,
2026-02-05 11:00:00+00:00,70822.33378185358,-1,2026-02-06 12:00:00+00:00,25452.629955878176,1.4277269129488328,-0.007138634564744164,6,0.019004038268482387,True,2026-02-05 13:00:00+00:00,69490.31872508809,0.018807839076136004,0.017807839076136003,453.25633831871716,partial_tp,24223.096097854817,True
2026-02-05 11:00:00+00:00,70822.33378185358,-1,2026-02-06 12:00:00+00:00,25452.629955878176,1.4277269129488328,-0.007138634564744164,6,0.019004038268482387,True,2026-02-05 14:00:00+00:00,69848.73730712061,0.013747026153244756,0.012747026153244755,324.44533971644,trail,24547.541437571257,True
2026-02-05 15:00:00+00:00,69216.47966597378,-1,2026-02-06 12:00:00+00:00,36821.312156356886,3.0,-0.025020859313266863,19,0.024630032658419745,True,2026-02-05 16:00:00+00:00,67525.17784640225,0.02443495866495152,0.02343495866495152,862.9059283735005,partial_tp,25410.447365944758,
2026-02-05 15:00:00+00:00,69216.47966597378,-1,2026-02-06 12:00:00+00:00,36821.312156356886,3.0,-0.025020859313266863,19,0.024630032658419745,True,2026-02-05 17:00:00+00:00,68084.83279598046,0.01634938493628166,0.01534938493628166,565.1844941469092,trail,25975.631860091667,
2026-02-05 17:00:00+00:00,68057.60430855954,-1,2026-02-06 12:00:00+00:00,38963.4477901375,3.0,-0.027707340074010073,23,0.02788136610828201,True,2026-02-05 18:00:00+00:00,66173.29733944529,0.0276869423815036,0.026686942381503598,1039.8152861601232,partial_tp,27015.44714625179,
2026-02-05 17:00:00+00:00,68057.60430855954,-1,2026-02-06 12:00:00+00:00,38963.4477901375,3.0,-0.027707340074010073,23,0.07053952080966443,True,2026-02-05 23:00:00+00:00,63954.06967300334,0.06029502033235849,0.05929502033235849,2310.3384289349915,trail,29325.785575186783,
2026-02-05 23:00:00+00:00,63928.49316043666,-1,2026-02-06 12:00:00+00:00,43988.67836278018,3.0,-0.016103821640814645,17,0.014359224957999754,True,2026-02-06 00:00:00+00:00,63023.13165182918,0.014162096802991419,0.013162096802991418,578.9832428465668,partial_tp,29904.76881803335,
2026-02-05 23:00:00+00:00,63928.49316043666,-1,2026-02-06 12:00:00+00:00,43988.67836278018,3.0,-0.016103821640814645,17,0.014359224957999754,True,2026-02-06 01:00:00+00:00,63683.86112897071,0.0038266509872524443,0.0028266509872524443,124.34064112208283,trail,30029.109459155432,
2026-02-06 01:00:00+00:00,63683.86112897071,1,2026-02-06 12:00:00+00:00,45043.66418873315,3.0,0.032160266946988064,16,0.03212580285366169,True,2026-02-06 02:00:00+00:00,65716.61034530068,0.03191937769309093,0.03091937769309093,1392.7220657321946,partial_tp,31421.831524887628,
2026-02-06 01:00:00+00:00,63683.86112897071,1,2026-02-06 12:00:00+00:00,45043.66418873315,3.0,0.032160266946988064,16,0.03212580285366169,True,2026-02-06 03:00:00+00:00,64838.30829563973,0.01812778223875374,0.01712778223875374,771.4980714601716,trail,32193.3295963478,
2026-02-06 03:00:00+00:00,64838.30829563973,-1,2026-02-06 12:00:00+00:00,33907.40637551194,2.106486455464898,-0.010532432277324491,22,0.011610710554432429,True,2026-02-06 04:00:00+00:00,64098.306563073034,0.011413032696543321,0.010413032696543322,353.07893124318736,partial_tp,32546.40852759099,
2026-02-06 03:00:00+00:00,64838.30829563973,-1,2026-02-06 12:00:00+00:00,33907.40637551194,2.106486455464898,-0.010532432277324491,22,0.011610710554432429,True,2026-02-06 05:00:00+00:00,64852.321561668185,-0.00021612633637143166,-0.0012161263363714317,-41.23568989130867,trail,32505.17283769968,
2026-02-06 05:00:00+00:00,64852.321561668185,1,2026-02-06 12:00:00+00:00,48757.75925654952,3.0,0.024216575245021923,22,0.0244590700993406,True,2026-02-06 06:00:00+00:00,66425.26133104184,0.02425417828532079,0.023254178285320788,1133.8216265445526,partial_tp,33638.994464244235,
2026-02-06 05:00:00+00:00,64852.321561668185,1,2026-02-06 12:00:00+00:00,48757.75925654952,3.0,0.024216575245021923,22,0.0244590700993406,True,2026-02-06 07:00:00+00:00,64888.635272060965,0.0005599446483692866,-0.00044005535163071344,-21.456112894366573,trail,33617.53835134987,
2026-02-10 13:00:00+00:00,68502.83783639167,1,2026-02-13 12:00:00+00:00,55308.28301601346,1.645221087813309,0.008226105439066544,11,0.007315569682167288,,2026-02-10 15:00:00+00:00,68377.37915237724,-0.0018314377619518686,-0.002831437761951869,-156.6019610802617,trail,33460.936390269606,
2026-02-11 17:00:00+00:00,66073.67221086376,1,2026-02-13 12:00:00+00:00,35999.3165640728,1.434481336453427,0.007172406682267135,27,0.016901503324536226,True,2026-02-11 19:00:00+00:00,67176.97851807972,0.016698123023871407,0.015698123023871406,565.1217001981064,partial_tp,34026.05809046771,True
2026-02-11 17:00:00+00:00,66073.67221086376,1,2026-02-13 12:00:00+00:00,35999.3165640728,1.434481336453427,0.007172406682267135,27,0.026431983484476073,True,2026-02-11 23:00:00+00:00,67259.20130873202,0.017942533814146584,0.016942533814146583,609.9196381729705,trail,34635.97772864068,True
2026-02-12 04:00:00+00:00,67519.19263830438,-1,2026-02-13 12:00:00+00:00,51644.59923276414,1.4910680344403542,-0.007455340172201771,29,0.008145670832745682,,2026-02-12 08:00:00+00:00,67251.13581643575,0.003970083340667086,0.002970083340667086,153.38876381666094,trail,34789.366492457346,
2026-02-12 09:00:00+00:00,67095.78069170378,1,2026-02-13 12:00:00+00:00,24730.94862543555,1.4217533182616273,0.007108766591308137,30,0.012572956588170809,True,2026-02-12 11:00:00+00:00,67925.78515498409,0.012370441996853188,0.011370441996853189,281.20181687267103,partial_tp,35070.56830933002,
