symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-BTC-63200-280226,123875.0,expired,2026-02-28T12:00:00Z,63200,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.010730007726825721
C-BTC-63600-280226,123874.0,expired,2026-02-28T12:00:00Z,63600,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.004468805244084112
C-BTC-64000-280226,123873.0,expired,2026-02-28T12:00:00Z,64000,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.0017923972386574979
P-BTC-63200-280226,123872.0,expired,2026-02-28T12:00:00Z,63200,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.010730007726825721
P-BTC-63600-280226,123871.0,expired,2026-02-28T12:00:00Z,63600,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.004468805244084112
P-BTC-64000-280226,123870.0,expired,2026-02-28T12:00:00Z,64000,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.0017923972386574979
P-BTC-66800-280226,123867.0,expired,2026-02-28T12:00:00Z,66800,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.04562081461784876
C-BTC-64600-280226,123840.0,expired,2026-02-28T12:00:00Z,64600,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.011184200962769912
C-BTC-64800-280226,123839.0,expired,2026-02-28T12:00:00Z,64800,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.014314802204140716
C-BTC-65000-280226,123838.0,expired,2026-02-28T12:00:00Z,65000,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.01744540344551152
C-BTC-65200-280226,123837.0,expired,2026-02-28T12:00:00Z,65200,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.020576004686882327
C-BTC-65400-280226,123836.0,expired,2026-02-28T12:00:00Z,65400,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.02370660592825313
C-BTC-65600-280226,123835.0,expired,2026-02-28T12:00:00Z,65600,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.026837207169623935
C-BTC-65800-280226,123834.0,expired,2026-02-28T12:00:00Z,65800,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.02996780841099474
C-BTC-66000-280226,123833.0,expired,2026-02-28T12:00:00Z,66000,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.033098409652365546
C-BTC-66200-280226,123832.0,expired,2026-02-28T12:00:00Z,66200,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.03622901089373635
C-BTC-66400-280226,123831.0,expired,2026-02-28T12:00:00Z,66400,call_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.03935961213510716
P-BTC-64600-280226,123830.0,expired,2026-02-28T12:00:00Z,64600,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.011184200962769912
P-BTC-64800-280226,123829.0,expired,2026-02-28T12:00:00Z,64800,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.014314802204140716
P-BTC-65000-280226,123828.0,expired,2026-02-28T12:00:00Z,65000,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.01744540344551152
P-BTC-65200-280226,123827.0,expired,2026-02-28T12:00:00Z,65200,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.020576004686882327
P-BTC-65400-280226,123826.0,expired,2026-02-28T12:00:00Z,65400,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.02370660592825313
P-BTC-65600-280226,123825.0,expired,2026-02-28T12:00:00Z,65600,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.026837207169623935
P-BTC-65800-280226,123824.0,expired,2026-02-28T12:00:00Z,65800,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.02996780841099474
P-BTC-66000-280226,123823.0,expired,2026-02-28T12:00:00Z,66000,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.033098409652365546
P-BTC-66200-280226,123822.0,expired,2026-02-28T12:00:00Z,66200,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.03622901089373635
P-BTC-66400-280226,123821.0,expired,2026-02-28T12:00:00Z,66400,put_options,2026-02-28 12:00:00+00:00,BTC,settled,,,,,,63885.49182087,0.03935961213510716
C-BTC-64600-270226,123820.0,expired,2026-02-27T12:00:00Z,64600,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.02205940966400525
C-BTC-64800-270226,123819.0,expired,2026-02-27T12:00:00Z,64800,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.019031729817763778
C-BTC-66200-270226,123818.0,expired,2026-02-27T12:00:00Z,66200,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.0021620291059265104
C-BTC-66400-270226,123817.0,expired,2026-02-27T12:00:00Z,66400,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.00518970895216798
P-BTC-64600-270226,123816.0,expired,2026-02-27T12:00:00Z,64600,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.02205940966400525
P-BTC-64800-270226,123815.0,expired,2026-02-27T12:00:00Z,64800,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.019031729817763778
P-BTC-65200-270226,123814.0,expired,2026-02-27T12:00:00Z,65200,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.012976370125280839
P-BTC-65400-270226,123813.0,expired,2026-02-27T12:00:00Z,65400,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.00994869027903937
P-BTC-65600-270226,123812.0,expired,2026-02-27T12:00:00Z,65600,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.006921010432797899
P-BTC-65800-270226,123811.0,expired,2026-02-27T12:00:00Z,65800,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.0038933305865564293
P-BTC-66200-270226,123810.0,expired,2026-02-27T12:00:00Z,66200,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.0021620291059265104
P-BTC-66400-270226,123809.0,expired,2026-02-27T12:00:00Z,66400,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.00518970895216798
C-BTC-65200-270226,123808.0,expired,2026-02-27T12:00:00Z,65200,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.012976370125280839
C-BTC-65400-270226,123807.0,expired,2026-02-27T12:00:00Z,65400,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.00994869027903937
C-BTC-65600-270226,123806.0,expired,2026-02-27T12:00:00Z,65600,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.006921010432797899
C-BTC-65800-270226,123805.0,expired,2026-02-27T12:00:00Z,65800,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.0038933305865564293
P-BTC-63600-270226,123767.0,expired,2026-02-27T12:00:00Z,63600,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.0371978088952126
P-BTC-63800-270226,123766.0,expired,2026-02-27T12:00:00Z,63800,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.034170129048971126
P-BTC-63500-270226,123505.0,expired,2026-02-27T12:00:00Z,63500,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.03871164881833333
C-BTC-69800-200226,123117.0,expired,2026-02-20T12:00:00Z,69800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03689090010085556
P-BTC-69800-200226,123116.0,expired,2026-02-20T12:00:00Z,69800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03689090010085556
C-BTC-69600-200226,123110.0,expired,2026-02-20T12:00:00Z,69600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03391986600314537
P-BTC-69600-200226,123109.0,expired,2026-02-20T12:00:00Z,69600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03391986600314537
C-BTC-69400-200226,123107.0,expired,2026-02-20T12:00:00Z,69400,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.030948831905435185
P-BTC-69400-200226,123106.0,expired,2026-02-20T12:00:00Z,69400,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.030948831905435185
C-BTC-64600-200226,123077.0,expired,2026-02-20T12:00:00Z,64600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.040355986439609325
P-BTC-64600-200226,123076.0,expired,2026-02-20T12:00:00Z,64600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.040355986439609325
C-BTC-64800-200226,123074.0,expired,2026-02-20T12:00:00Z,64800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03738495234189914
P-BTC-64800-200226,123073.0,expired,2026-02-20T12:00:00Z,64800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.03738495234189914
C-BTC-65200-200226,122997.0,expired,2026-02-20T12:00:00Z,65200,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.031442884146478764
P-BTC-65200-200226,122996.0,expired,2026-02-20T12:00:00Z,65200,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.031442884146478764
C-BTC-65400-200226,122987.0,expired,2026-02-20T12:00:00Z,65400,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.028471850048768572
P-BTC-65400-200226,122986.0,expired,2026-02-20T12:00:00Z,65400,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.028471850048768572
C-BTC-65600-200226,122979.0,expired,2026-02-20T12:00:00Z,65600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.025500815951058384
P-BTC-65600-200226,122978.0,expired,2026-02-20T12:00:00Z,65600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.025500815951058384
C-BTC-65800-200226,122972.0,expired,2026-02-20T12:00:00Z,65800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.022529781853348196
P-BTC-65800-200226,122971.0,expired,2026-02-20T12:00:00Z,65800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.022529781853348196
C-BTC-69200-200226,122887.0,expired,2026-02-20T12:00:00Z,69200,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.027977797807724997
P-BTC-69200-200226,122886.0,expired,2026-02-20T12:00:00Z,69200,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.027977797807724997
C-BTC-66200-200226,122871.0,expired,2026-02-20T12:00:00Z,66200,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.016587713657927824
P-BTC-66200-200226,122870.0,expired,2026-02-20T12:00:00Z,66200,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.016587713657927824
C-BTC-66400-200226,122869.0,expired,2026-02-20T12:00:00Z,66400,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.013616679560217634
P-BTC-66400-200226,122868.0,expired,2026-02-20T12:00:00Z,66400,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.013616679560217634
C-BTC-66600-200226,122862.0,expired,2026-02-20T12:00:00Z,66600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.010645645462507446
P-BTC-66600-200226,122861.0,expired,2026-02-20T12:00:00Z,66600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.010645645462507446
C-BTC-66800-200226,122860.0,expired,2026-02-20T12:00:00Z,66800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.007674611364797259
P-BTC-66800-200226,122859.0,expired,2026-02-20T12:00:00Z,66800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.007674611364797259
C-BTC-67200-200226,122840.0,expired,2026-02-20T12:00:00Z,67200,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0017325431693768832
C-BTC-67400-200226,122839.0,expired,2026-02-20T12:00:00Z,67400,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0012384909283333048
C-BTC-67600-200226,122838.0,expired,2026-02-20T12:00:00Z,67600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0042095250260434924
C-BTC-67800-200226,122837.0,expired,2026-02-20T12:00:00Z,67800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0071805591237536805
C-BTC-68200-200226,122836.0,expired,2026-02-20T12:00:00Z,68200,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.013122627319174057
C-BTC-68400-200226,122835.0,expired,2026-02-20T12:00:00Z,68400,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.016093661416884245
C-BTC-68600-200226,122834.0,expired,2026-02-20T12:00:00Z,68600,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.019064695514594433
C-BTC-68800-200226,122833.0,expired,2026-02-20T12:00:00Z,68800,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.02203572961230462
P-BTC-67200-200226,122832.0,expired,2026-02-20T12:00:00Z,67200,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0017325431693768832
P-BTC-67400-200226,122831.0,expired,2026-02-20T12:00:00Z,67400,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0012384909283333048
P-BTC-67600-200226,122830.0,expired,2026-02-20T12:00:00Z,67600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0042095250260434924
P-BTC-67800-200226,122829.0,expired,2026-02-20T12:00:00Z,67800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.0071805591237536805
P-BTC-68200-200226,122828.0,expired,2026-02-20T12:00:00Z,68200,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.013122627319174057
P-BTC-68400-200226,122827.0,expired,2026-02-20T12:00:00Z,68400,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.016093661416884245
P-BTC-68600-200226,122826.0,expired,2026-02-20T12:00:00Z,68600,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.019064695514594433
P-BTC-68800-200226,122825.0,expired,2026-02-20T12:00:00Z,68800,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.02203572961230462
C-BTC-64500-200226,122215.0,expired,2026-02-20T12:00:00Z,64500,call_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.04184150348846442
P-BTC-64500-200226,122214.0,expired,2026-02-20T12:00:00Z,64500,put_options,2026-02-20 12:00:00+00:00,BTC,settled,,,,,,67316.6289657,0.04184150348846442
C-BTC-64200-130226,122207.0,expired,2026-02-13T12:00:00Z,64200,call_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.04371665748556958
P-BTC-64200-130226,122206.0,expired,2026-02-13T12:00:00Z,64200,put_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.04371665748556958
C-BTC-64400-130226,122205.0,expired,2026-02-13T12:00:00Z,64400,call_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.04073758165219129
P-BTC-64400-130226,122204.0,expired,2026-02-13T12:00:00Z,64400,put_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.04073758165219129
C-BTC-64600-130226,122197.0,expired,2026-02-13T12:00:00Z,64600,call_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.037758505818813
P-BTC-64600-130226,122196.0,expired,2026-02-13T12:00:00Z,64600,put_options,2026-02-13 12:00:00+00:00,BTC,settled,,,,,,67134.91404252,0.037758505818813
C-BTC-64500-270226,122195.0,expired,2026-02-27T12:00:00Z,64500,call_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.023573249587125984
P-BTC-64500-270226,122194.0,expired,2026-02-27T12:00:00Z,64500,put_options,2026-02-27 12:00:00+00:00,BTC,settled,,,,,,66057.18244889,0.023573249587125984
