close,high,low,open,time,volume,timestamp
2417.46255754,2486.0512994,158.83864105,158.83864105,1776434400,,2026-04-17 14:00:00+00:00
2290.54154299,2454.9231269,2164.33605162,2417.46255754,1776438000,,2026-04-17 15:00:00+00:00
2324.85499274,2573.24944053,2254.52316465,2290.54154299,1776441600,,2026-04-17 16:00:00+00:00
2128.74696137,2350.58568413,1957.76992786,2324.85499274,1776445200,,2026-04-17 17:00:00+00:00
1915.9017239,2155.0081381,1883.5550531,2128.74696137,1776448800,,2026-04-17 18:00:00+00:00
2013.33208466,2048.38689641,1850.28134524,1915.9017239,1776452400,,2026-04-17 19:00:00+00:00
1959.54046037,2107.54914851,1882.11720255,2013.33208466,1776456000,,2026-04-17 20:00:00+00:00
1987.36004027,2028.11595064,1922.85333756,1959.54046037,1776459600,,2026-04-17 21:00:00+00:00
1932.44001417,2017.02984907,1917.18261105,1987.36004027,1776463200,,2026-04-17 22:00:00+00:00
1821.92143852,1933.49013034,1755.37936631,1932.44001417,1776466800,,2026-04-17 23:00:00+00:00
1860.3170702,1901.55336411,1782.10493244,1821.92143852,1776470400,,2026-04-18 00:00:00+00:00
1884.01845679,1930.05306486,1836.63330051,1860.3170702,1776474000,,2026-04-18 01:00:00+00:00
1905.69736275,1970.70621264,1841.6144757,1884.01845679,1776477600,,2026-04-18 02:00:00+00:00
1786.95625346,1912.49917892,1767.46714413,1905.69736275,1776481200,,2026-04-18 03:00:00+00:00
1827.72009766,1851.20720671,1733.99415852,1786.95625346,1776484800,,2026-04-18 04:00:00+00:00
1783.92642968,1867.68561375,1774.58675193,1827.72009766,1776488400,,2026-04-18 05:00:00+00:00
1782.94588894,1816.24470761,1744.68479253,1783.92642968,1776492000,,2026-04-18 06:00:00+00:00
1728.51881568,1782.94588894,1688.71511019,1782.94588894,1776495600,,2026-04-18 07:00:00+00:00
1581.17491611,1749.0495161,1515.17758259,1728.51881568,1776499200,,2026-04-18 08:00:00+00:00
1531.70712784,1581.17491611,1460.47874173,1581.17491611,1776502800,,2026-04-18 09:00:00+00:00
1358.74287625,1531.98918586,1338.30080093,1531.70712784,1776506400,,2026-04-18 10:00:00+00:00
1298.21315761,1358.74287625,1196.49910139,1358.74287625,1776510000,,2026-04-18 11:00:00+00:00
1371.554844,1395.39091584,1297.47652704,1298.21315761,1776513600,,2026-04-18 12:00:00+00:00
1334.82476586,1381.26902709,1234.23089898,1371.554844,1776517200,,2026-04-18 13:00:00+00:00
1385.41645882,1398.60306827,1286.21881629,1334.82476586,1776520800,,2026-04-18 14:00:00+00:00
1369.06208383,1429.41295148,1309.23548357,1385.41645882,1776524400,,2026-04-18 15:00:00+00:00
1279.9101727,1389.80844477,1207.92734754,1369.06208383,1776528000,,2026-04-18 16:00:00+00:00
1237.76812231,1285.89617121,1224.87552194,1279.9101727,1776531600,,2026-04-18 17:00:00+00:00
1192.32624322,1259.02219431,1137.68415815,1237.76812231,1776535200,,2026-04-18 18:00:00+00:00
1201.60383693,1222.57132843,1152.81348966,1192.32624322,1776538800,,2026-04-18 19:00:00+00:00
1238.26161362,1264.58019123,1185.96445671,1201.60383693,1776542400,,2026-04-18 20:00:00+00:00
1235.82950441,1266.12651231,1180.20450498,1238.26161362,1776546000,,2026-04-18 21:00:00+00:00
1231.98401343,1255.16556251,1174.87463482,1235.82950441,1776549600,,2026-04-18 22:00:00+00:00
1190.99426993,1251.35992782,1190.69913994,1231.98401343,1776553200,,2026-04-18 23:00:00+00:00
