close,high,low,open,time,volume,timestamp
1423.34740138,1529.73866627,322.29519413,322.29519413,1772020800,,2026-02-25 12:00:00+00:00
1554.81763319,1867.04233319,1396.96844914,1423.34740138,1772024400,,2026-02-25 13:00:00+00:00
2127.67635297,2157.6319188,1530.04465244,1554.81763319,1772028000,,2026-02-25 14:00:00+00:00
2527.07795614,2663.14037496,1952.92683482,2127.67635297,1772031600,,2026-02-25 15:00:00+00:00
3311.51744803,3333.23332874,2525.48220365,2527.07795614,1772035200,,2026-02-25 16:00:00+00:00
3666.92874903,3853.78847508,3085.23995236,3311.51744803,1772038800,,2026-02-25 17:00:00+00:00
4308.0494533,4505.47627214,3400.4613785,3666.92874903,1772042400,,2026-02-25 18:00:00+00:00
4026.7411105,4379.40410848,3810.4541951,4308.0494533,1772046000,,2026-02-25 19:00:00+00:00
4133.7691892,4328.68897379,3662.5068538,4026.7411105,1772049600,,2026-02-25 20:00:00+00:00
3935.80382153,4888.06605351,3794.78028759,4133.7691892,1772053200,,2026-02-25 21:00:00+00:00
3479.4674429,4166.26353887,3165.32176658,3935.80382153,1772056800,,2026-02-25 22:00:00+00:00
3055.52242714,3686.40962558,2757.83582798,3479.4674429,1772060400,,2026-02-25 23:00:00+00:00
3358.31576932,3539.91926294,2841.16773215,3055.52242714,1772064000,,2026-02-26 00:00:00+00:00
3287.18916456,3676.5049154,3250.99848286,3358.31576932,1772067600,,2026-02-26 01:00:00+00:00
3249.97456845,3320.11789618,2894.45407907,3287.18916456,1772071200,,2026-02-26 02:00:00+00:00
3195.71102624,3361.63673567,3045.04114731,3249.97456845,1772074800,,2026-02-26 03:00:00+00:00
3537.81570565,3791.19785397,3163.60645447,3195.71102624,1772078400,,2026-02-26 04:00:00+00:00
3404.46062309,3537.81570565,3135.48366039,3537.81570565,1772082000,,2026-02-26 05:00:00+00:00
3147.44561432,3477.60130101,3056.76201525,3404.46062309,1772085600,,2026-02-26 06:00:00+00:00
2814.16877875,3243.63018971,2807.18964807,3147.44561432,1772089200,,2026-02-26 07:00:00+00:00
2903.07776997,3173.69423119,2788.45217042,2814.16877875,1772092800,,2026-02-26 08:00:00+00:00
3503.82642084,3551.85776047,2881.43088987,2903.07776997,1772096400,,2026-02-26 09:00:00+00:00
3225.46241485,3628.27306076,3185.59309519,3503.82642084,1772100000,,2026-02-26 10:00:00+00:00
2974.86311971,3318.65110426,2920.90292979,3225.46241485,1772103600,,2026-02-26 11:00:00+00:00
3082.49184374,3211.79920489,2939.60215384,2974.86311971,1772107200,,2026-02-26 12:00:00+00:00
2827.19132761,3124.15754175,2780.47473816,3082.49184374,1772110800,,2026-02-26 13:00:00+00:00
2613.10777354,3156.34555357,2239.34447949,2827.19132761,1772114400,,2026-02-26 14:00:00+00:00
2314.08550108,2658.47760905,1795.51639342,2613.10777354,1772118000,,2026-02-26 15:00:00+00:00
1668.55523102,2454.72258064,1564.16150846,2314.08550108,1772121600,,2026-02-26 16:00:00+00:00
1777.13860408,2000.38613597,1606.45474776,1668.55523102,1772125200,,2026-02-26 17:00:00+00:00
2189.17918719,2259.74963384,1567.72889596,1777.13860408,1772128800,,2026-02-26 18:00:00+00:00
2438.59334563,2740.30733528,2166.40274741,2189.17918719,1772132400,,2026-02-26 19:00:00+00:00
2265.7736296,2667.38997538,2144.99385767,2438.59334563,1772136000,,2026-02-26 20:00:00+00:00
2302.77897838,2413.22449855,2009.13720964,2265.7736296,1772139600,,2026-02-26 21:00:00+00:00
2392.72359221,2451.31322261,2158.12795933,2302.77897838,1772143200,,2026-02-26 22:00:00+00:00
2308.71909356,2475.3239288,2223.50787068,2392.72359221,1772146800,,2026-02-26 23:00:00+00:00
2059.13398345,2361.16169708,1860.30099681,2308.71909356,1772150400,,2026-02-27 00:00:00+00:00
2173.94064793,2205.01307856,1734.09844041,2059.13398345,1772154000,,2026-02-27 01:00:00+00:00
2079.61706118,2347.49973891,2070.28067701,2173.94064793,1772157600,,2026-02-27 02:00:00+00:00
2400.41330007,2517.23988161,1913.04038476,2079.61706118,1772161200,,2026-02-27 03:00:00+00:00
2552.97576168,3017.47903988,2376.46280078,2400.41330007,1772164800,,2026-02-27 04:00:00+00:00
2524.87343995,2718.30291994,2481.51388161,2552.97576168,1772168400,,2026-02-27 05:00:00+00:00
2453.36100702,2626.66323946,2326.0676833,2524.87343995,1772172000,,2026-02-27 06:00:00+00:00
2481.6742208,2569.3665513,2259.16873621,2453.36100702,1772175600,,2026-02-27 07:00:00+00:00
2727.27845692,2871.28505808,2455.83374154,2481.6742208,1772179200,,2026-02-27 08:00:00+00:00
2156.96336145,2945.80389333,2092.45033131,2727.27845692,1772182800,,2026-02-27 09:00:00+00:00
1405.03137632,2222.60989836,1368.54443517,2156.96336145,1772186400,,2026-02-27 10:00:00+00:00
957.16549042,1581.50465561,956.77474713,1405.03137632,1772190000,,2026-02-27 11:00:00+00:00
