symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-ETH-2950-090126,113404.0,expired,2026-01-09T12:00:00Z,2950,call_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.04539996337733652
C-ETH-3000-090126,113403.0,expired,2026-01-09T12:00:00Z,3000,call_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.029220301739664258
C-ETH-3050-090126,113402.0,expired,2026-01-09T12:00:00Z,3050,call_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.013040640101991994
C-ETH-3100-090126,113401.0,expired,2026-01-09T12:00:00Z,3100,call_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.003139021535680269
P-ETH-2950-090126,113399.0,expired,2026-01-09T12:00:00Z,2950,put_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.04539996337733652
P-ETH-3000-090126,113398.0,expired,2026-01-09T12:00:00Z,3000,put_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.029220301739664258
P-ETH-3050-090126,113397.0,expired,2026-01-09T12:00:00Z,3050,put_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.013040640101991994
P-ETH-3100-090126,113396.0,expired,2026-01-09T12:00:00Z,3100,put_options,2026-01-09 12:00:00+00:00,ETH,settled,,,,,,3090.29948337,0.003139021535680269
C-ETH-2820-191225,113131.0,expired,2025-12-19T12:00:00Z,2820,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.04891067902288177
P-ETH-2820-191225,113130.0,expired,2025-12-19T12:00:00Z,2820,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.04891067902288177
C-ETH-3080-191225,113120.0,expired,2025-12-19T12:00:00Z,3080,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.0387784073083419
P-ETH-3080-191225,113119.0,expired,2025-12-19T12:00:00Z,3080,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.0387784073083419
C-ETH-3060-191225,112975.0,expired,2025-12-19T12:00:00Z,3060,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.032033092975170846
P-ETH-3060-191225,112974.0,expired,2025-12-19T12:00:00Z,3060,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.032033092975170846
C-ETH-2840-191225,112961.0,expired,2025-12-19T12:00:00Z,2840,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.042165364689710716
P-ETH-2840-191225,112960.0,expired,2025-12-19T12:00:00Z,2840,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.042165364689710716
C-ETH-2860-191225,112956.0,expired,2025-12-19T12:00:00Z,2860,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.03542005035653967
C-ETH-2880-191225,112955.0,expired,2025-12-19T12:00:00Z,2880,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.028674736023368615
C-ETH-2920-191225,112954.0,expired,2025-12-19T12:00:00Z,2920,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.015184107357026513
C-ETH-2940-191225,112953.0,expired,2025-12-19T12:00:00Z,2940,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.008438793023855461
C-ETH-2960-191225,112952.0,expired,2025-12-19T12:00:00Z,2960,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.0016934786906844096
C-ETH-2980-191225,112951.0,expired,2025-12-19T12:00:00Z,2980,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.005051835642486641
C-ETH-3020-191225,112950.0,expired,2025-12-19T12:00:00Z,3020,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.018542464308828745
C-ETH-3040-191225,112949.0,expired,2025-12-19T12:00:00Z,3040,call_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.025287778641999794
P-ETH-2860-191225,112948.0,expired,2025-12-19T12:00:00Z,2860,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.03542005035653967
P-ETH-2880-191225,112947.0,expired,2025-12-19T12:00:00Z,2880,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.028674736023368615
P-ETH-2920-191225,112946.0,expired,2025-12-19T12:00:00Z,2920,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.015184107357026513
P-ETH-2940-191225,112945.0,expired,2025-12-19T12:00:00Z,2940,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.008438793023855461
P-ETH-2960-191225,112944.0,expired,2025-12-19T12:00:00Z,2960,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.0016934786906844096
P-ETH-2980-191225,112943.0,expired,2025-12-19T12:00:00Z,2980,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.005051835642486641
P-ETH-3020-191225,112942.0,expired,2025-12-19T12:00:00Z,3020,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.018542464308828745
P-ETH-3040-191225,112941.0,expired,2025-12-19T12:00:00Z,3040,put_options,2025-12-19 12:00:00+00:00,ETH,settled,,,,,,2965.02120022,0.025287778641999794
C-ETH-2950-020126,112797.0,expired,2026-01-02T12:00:00Z,2950,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.032173463421492306
P-ETH-2950-020126,112796.0,expired,2026-01-02T12:00:00Z,2950,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.032173463421492306
C-ETH-3050-020126,112389.0,expired,2026-01-02T12:00:00Z,3050,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.0006342157845588037
P-ETH-3050-020126,112388.0,expired,2026-01-02T12:00:00Z,3050,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.0006342157845588037
C-ETH-3100-020126,112371.0,expired,2026-01-02T12:00:00Z,3100,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.017038055387584357
