symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
P-BTC-64800-190626,138938.0,expired,2026-06-19T12:00:00Z,64800,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.03470154582729969
C-BTC-65200-190626,138935.0,expired,2026-06-19T12:00:00Z,65200,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.041088592406480544
P-BTC-65200-190626,138934.0,expired,2026-06-19T12:00:00Z,65200,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.041088592406480544
C-BTC-65400-190626,138932.0,expired,2026-06-19T12:00:00Z,65400,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.044282115696070976
P-BTC-65400-190626,138931.0,expired,2026-06-19T12:00:00Z,65400,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.044282115696070976
C-BTC-65600-190626,138909.0,expired,2026-06-19T12:00:00Z,65600,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04747563898566141
P-BTC-65600-190626,138901.0,expired,2026-06-19T12:00:00Z,65600,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04747563898566141
C-BTC-65400-120626,138376.0,expired,2026-06-12T12:00:00Z,65400,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.027689962649568408
P-BTC-65400-120626,138375.0,expired,2026-06-12T12:00:00Z,65400,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.027689962649568408
C-BTC-65200-120626,138368.0,expired,2026-06-12T12:00:00Z,65200,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.024547179889172176
P-BTC-65200-120626,138367.0,expired,2026-06-12T12:00:00Z,65200,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.024547179889172176
C-BTC-64800-120626,138354.0,expired,2026-06-12T12:00:00Z,64800,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.018261614368379708
P-BTC-64800-120626,138353.0,expired,2026-06-12T12:00:00Z,64800,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.018261614368379708
C-BTC-64200-120626,138287.0,expired,2026-06-12T12:00:00Z,64200,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.008833266087191007
C-BTC-64400-120626,138286.0,expired,2026-06-12T12:00:00Z,64400,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.011976048847587241
C-BTC-64600-120626,138285.0,expired,2026-06-12T12:00:00Z,64600,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.015118831607983475
P-BTC-64200-120626,138284.0,expired,2026-06-12T12:00:00Z,64200,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.008833266087191007
P-BTC-64400-120626,138283.0,expired,2026-06-12T12:00:00Z,64400,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.011976048847587241
P-BTC-64600-120626,138282.0,expired,2026-06-12T12:00:00Z,64600,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.015118831607983475
C-BTC-63800-120626,138277.0,expired,2026-06-12T12:00:00Z,63800,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00254770056639854
P-BTC-63800-120626,138276.0,expired,2026-06-12T12:00:00Z,63800,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00254770056639854
C-BTC-60600-120626,138157.0,expired,2026-06-12T12:00:00Z,60600,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0477368235999412
P-BTC-60600-120626,138156.0,expired,2026-06-12T12:00:00Z,60600,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0477368235999412
C-BTC-60800-120626,138154.0,expired,2026-06-12T12:00:00Z,60800,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.04459404083954496
P-BTC-60800-120626,138153.0,expired,2026-06-12T12:00:00Z,60800,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.04459404083954496
C-BTC-61200-120626,138144.0,expired,2026-06-12T12:00:00Z,61200,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0383084753187525
P-BTC-61200-120626,138143.0,expired,2026-06-12T12:00:00Z,61200,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0383084753187525
C-BTC-61400-120626,138139.0,expired,2026-06-12T12:00:00Z,61400,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.03516569255835626
P-BTC-61400-120626,138138.0,expired,2026-06-12T12:00:00Z,61400,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.03516569255835626
C-BTC-61600-120626,138136.0,expired,2026-06-12T12:00:00Z,61600,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.032022909797960034
P-BTC-61600-120626,138135.0,expired,2026-06-12T12:00:00Z,61600,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.032022909797960034
C-BTC-61800-120626,138118.0,expired,2026-06-12T12:00:00Z,61800,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.028880127037563798
C-BTC-62200-120626,138117.0,expired,2026-06-12T12:00:00Z,62200,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.02259456151677133
C-BTC-62400-120626,138116.0,expired,2026-06-12T12:00:00Z,62400,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.019451778756375094
C-BTC-62600-120626,138115.0,expired,2026-06-12T12:00:00Z,62600,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.01630899599597886
C-BTC-62800-120626,138114.0,expired,2026-06-12T12:00:00Z,62800,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.013166213235582628
C-BTC-63200-120626,138113.0,expired,2026-06-12T12:00:00Z,63200,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00688064771479016
C-BTC-63400-120626,138112.0,expired,2026-06-12T12:00:00Z,63400,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.003737864954393927
C-BTC-63600-120626,138111.0,expired,2026-06-12T12:00:00Z,63600,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0005950821939976935
P-BTC-61800-120626,138110.0,expired,2026-06-12T12:00:00Z,61800,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.028880127037563798
P-BTC-62200-120626,138109.0,expired,2026-06-12T12:00:00Z,62200,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.02259456151677133
P-BTC-62400-120626,138108.0,expired,2026-06-12T12:00:00Z,62400,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.019451778756375094
P-BTC-62600-120626,138107.0,expired,2026-06-12T12:00:00Z,62600,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.01630899599597886
P-BTC-62800-120626,138106.0,expired,2026-06-12T12:00:00Z,62800,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.013166213235582628
P-BTC-63200-120626,138105.0,expired,2026-06-12T12:00:00Z,63200,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00688064771479016
P-BTC-63400-120626,138104.0,expired,2026-06-12T12:00:00Z,63400,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.003737864954393927
P-BTC-63600-120626,138103.0,expired,2026-06-12T12:00:00Z,63600,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.0005950821939976935
C-BTC-59500-190626,137680.0,expired,2026-06-19T12:00:00Z,59500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04992682134684674
P-BTC-59500-190626,137679.0,expired,2026-06-19T12:00:00Z,59500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.04992682134684674
C-BTC-60500-190626,137616.0,expired,2026-06-19T12:00:00Z,60500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.033959204898894584
P-BTC-60500-190626,137615.0,expired,2026-06-19T12:00:00Z,60500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.033959204898894584
C-BTC-60500-120626,137516.0,expired,2026-06-12T12:00:00Z,60500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.04930821498013931
P-BTC-60500-120626,137515.0,expired,2026-06-12T12:00:00Z,60500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.04930821498013931
