close,high,low,open,time,volume,timestamp
435.082,437.96,431.943,432.312,1772323200,,2026-03-01 00:00:00+00:00
438.77,440.122,435.083,435.083,1772323500,,2026-03-01 00:05:00+00:00
440.146,440.976,438.006,438.77,1772323800,,2026-03-01 00:10:00+00:00
444.728,444.728,439.955,440.148,1772324100,,2026-03-01 00:15:00+00:00
432.62,444.949,431.968,444.73,1772324400,,2026-03-01 00:20:00+00:00
435.816,437.816,432.299,432.62,1772324700,,2026-03-01 00:25:00+00:00
443.383,443.49,435.812,435.826,1772325000,,2026-03-01 00:30:00+00:00
444.302,444.53,442.047,443.384,1772325300,,2026-03-01 00:35:00+00:00
445.081,446.238,443.712,444.302,1772325600,,2026-03-01 00:40:00+00:00
448.968,448.971,444.278,445.087,1772325900,,2026-03-01 00:45:00+00:00
446.401,451.708,446.348,448.968,1772326200,,2026-03-01 00:50:00+00:00
449.611,449.611,446.281,446.401,1772326500,,2026-03-01 00:55:00+00:00
452.218,452.492,449.611,449.611,1772326800,,2026-03-01 01:00:00+00:00
454.122,455.249,452.054,452.218,1772327100,,2026-03-01 01:05:00+00:00
447.494,454.422,444.306,454.138,1772327400,,2026-03-01 01:10:00+00:00
454.262,454.668,447.495,447.495,1772327700,,2026-03-01 01:15:00+00:00
443.874,454.505,440.923,454.263,1772328000,,2026-03-01 01:20:00+00:00
450.674,450.864,443.593,443.873,1772328300,,2026-03-01 01:25:00+00:00
450.923,458.042,449.099,450.696,1772328600,,2026-03-01 01:30:00+00:00
448.834,452.249,444.704,450.978,1772328900,,2026-03-01 01:35:00+00:00
454.067,454.123,448.834,448.834,1772329200,,2026-03-01 01:40:00+00:00
423.075,457.498,422.921,454.09,1772329500,,2026-03-01 01:45:00+00:00
408.561,422.875,402.357,422.875,1772329800,,2026-03-01 01:50:00+00:00
415.986,419.462,408.463,408.561,1772330100,,2026-03-01 01:55:00+00:00
378.147,418.437,377.672,415.986,1772330400,,2026-03-01 02:00:00+00:00
389.047,389.361,378.147,378.147,1772330700,,2026-03-01 02:05:00+00:00
393.41,394.57,387.467,389.046,1772331000,,2026-03-01 02:10:00+00:00
398.505,399.187,390.465,393.411,1772331300,,2026-03-01 02:15:00+00:00
409.656,409.806,398.115,398.505,1772331600,,2026-03-01 02:20:00+00:00
410.639,416.248,409.361,409.656,1772331900,,2026-03-01 02:25:00+00:00
410.289,416.853,410.289,410.639,1772332200,,2026-03-01 02:30:00+00:00
413.851,413.871,404.944,410.289,1772332500,,2026-03-01 02:35:00+00:00
411.315,416.78,410.039,413.896,1772332800,,2026-03-01 02:40:00+00:00
416.757,418.496,411.483,411.483,1772333100,,2026-03-01 02:45:00+00:00
425.222,425.254,416.752,416.757,1772333400,,2026-03-01 02:50:00+00:00
433.141,433.374,424.119,425.222,1772333700,,2026-03-01 02:55:00+00:00
434.3,435.558,430.7,433.141,1772334000,,2026-03-01 03:00:00+00:00
430.159,439.97,429.726,434.3,1772334300,,2026-03-01 03:05:00+00:00
427.817,430.247,424.258,430.158,1772334600,,2026-03-01 03:10:00+00:00
434.475,437.313,427.825,427.827,1772334900,,2026-03-01 03:15:00+00:00
453.325,454.746,434.475,434.475,1772335200,,2026-03-01 03:20:00+00:00
457.761,458.319,453.031,453.335,1772335500,,2026-03-01 03:25:00+00:00
463.961,464.218,457.756,457.761,1772335800,,2026-03-01 03:30:00+00:00
465.536,466.099,462.994,463.961,1772336100,,2026-03-01 03:35:00+00:00
455.682,466.26,455.274,465.536,1772336400,,2026-03-01 03:40:00+00:00
456.889,457.106,451.23,455.682,1772336700,,2026-03-01 03:45:00+00:00
458.168,461.914,456.548,456.889,1772337000,,2026-03-01 03:50:00+00:00
460.42,463.556,458.088,458.154,1772337300,,2026-03-01 03:55:00+00:00
463.625,464.269,455.459,460.5,1772337600,,2026-03-01 04:00:00+00:00
471.536,471.536,462.406,463.625,1772337900,,2026-03-01 04:05:00+00:00
477.044,478.067,470.349,471.536,1772338200,,2026-03-01 04:10:00+00:00
483.73,485.934,476.718,477.05,1772338500,,2026-03-01 04:15:00+00:00
488.145,493.187,483.711,483.72,1772338800,,2026-03-01 04:20:00+00:00
488.997,493.592,488.15,488.15,1772339100,,2026-03-01 04:25:00+00:00
494.753,494.773,488.962,488.997,1772339400,,2026-03-01 04:30:00+00:00
491.392,498.072,488.008,494.753,1772339700,,2026-03-01 04:35:00+00:00
491.827,497.077,490.171,491.392,1772340000,,2026-03-01 04:40:00+00:00
497.693,498.061,491.827,491.827,1772340300,,2026-03-01 04:45:00+00:00
506.251,506.441,496.044,497.695,1772340600,,2026-03-01 04:50:00+00:00
511.692,516.856,506.154,506.251,1772340900,,2026-03-01 04:55:00+00:00
503.055,513.587,500.498,511.692,1772341200,,2026-03-01 05:00:00+00:00
526.627,537.007,503.055,503.055,1772341500,,2026-03-01 05:05:00+00:00
519.557,526.566,514.734,526.527,1772341800,,2026-03-01 05:10:00+00:00
525.039,525.761,519.572,519.572,1772342100,,2026-03-01 05:15:00+00:00
495.67,527.025,489.12,525.059,1772342400,,2026-03-01 05:20:00+00:00
499.832,499.832,495.123,495.67,1772342700,,2026-03-01 05:25:00+00:00
502.879,503.128,499.256,499.982,1772343000,,2026-03-01 05:30:00+00:00
504.378,504.572,500.509,502.829,1772343300,,2026-03-01 05:35:00+00:00
511.807,511.807,503.965,504.381,1772343600,,2026-03-01 05:40:00+00:00
521.866,522.639,511.47,511.807,1772343900,,2026-03-01 05:45:00+00:00
533.294,533.294,521.822,521.865,1772344200,,2026-03-01 05:50:00+00:00
531.556,533.534,526.85,533.294,1772344500,,2026-03-01 05:55:00+00:00
544.807,544.822,531.814,531.817,1772344800,,2026-03-01 06:00:00+00:00
543.15,547.242,533.966,544.857,1772345100,,2026-03-01 06:05:00+00:00
545.578,549.119,537.795,543.154,1772345400,,2026-03-01 06:10:00+00:00
556.097,556.605,540.977,545.578,1772345700,,2026-03-01 06:15:00+00:00
555.534,560.53,554.118,556.247,1772346000,,2026-03-01 06:20:00+00:00
554.165,556.027,552.108,555.537,1772346300,,2026-03-01 06:25:00+00:00
