close,high,low,open,time,volume,timestamp
2.29,2.29,0.0,0.0,1778587200,,2026-05-12 12:00:00+00:00
2.39,2.39,2.29,2.29,1778590800,,2026-05-12 13:00:00+00:00
25.11,25.11,2.39,2.39,1778594400,,2026-05-12 14:00:00+00:00
25.12,25.12,25.11,25.11,1778598000,,2026-05-12 15:00:00+00:00
25.12,25.12,25.12,25.12,1778601600,,2026-05-12 16:00:00+00:00
25.12,25.12,25.12,25.12,1778605200,,2026-05-12 17:00:00+00:00
15.46,25.32,15.26,25.12,1778608800,,2026-05-12 18:00:00+00:00
15.56,15.56,15.56,15.56,1778612400,,2026-05-12 19:00:00+00:00
15.58,15.58,15.56,15.56,1778616000,,2026-05-12 20:00:00+00:00
15.76,15.76,15.58,15.58,1778619600,,2026-05-12 21:00:00+00:00
15.76,15.76,15.76,15.76,1778623200,,2026-05-12 22:00:00+00:00
15.76,15.76,15.76,15.76,1778626800,,2026-05-12 23:00:00+00:00
14.76,15.76,14.76,15.76,1778630400,,2026-05-13 00:00:00+00:00
14.76,14.76,14.76,14.76,1778634000,,2026-05-13 01:00:00+00:00
56.23,56.23,14.76,14.76,1778637600,,2026-05-13 02:00:00+00:00
64.35,64.35,56.23,56.23,1778641200,,2026-05-13 03:00:00+00:00
66.53,66.53,63.85,64.35,1778644800,,2026-05-13 04:00:00+00:00
111.54,111.54,93.27,93.27,1778648400,,2026-05-13 05:00:00+00:00
112.24,112.24,111.54,111.54,1778652000,,2026-05-13 06:00:00+00:00
112.24,112.24,112.24,112.24,1778655600,,2026-05-13 07:00:00+00:00
77.38,123.41,77.38,112.24,1778659200,,2026-05-13 08:00:00+00:00
109.37,109.37,77.38,77.38,1778662800,,2026-05-13 09:00:00+00:00
106.64,120.25,105.6,109.37,1778666400,,2026-05-13 10:00:00+00:00
122.02,122.02,107.64,108.64,1778670000,,2026-05-13 11:00:00+00:00
166.52,171.02,114.06,122.12,1778673600,,2026-05-13 12:00:00+00:00
162.16,173.68,161.52,166.52,1778677200,,2026-05-13 13:00:00+00:00
159.66,165.26,159.16,162.16,1778680800,,2026-05-13 14:00:00+00:00
165.41,168.21,159.66,159.66,1778684400,,2026-05-13 15:00:00+00:00
165.86,165.86,165.21,165.41,1778688000,,2026-05-13 16:00:00+00:00
174.22,180.55,166.06,166.06,1778691600,,2026-05-13 17:00:00+00:00
171.01,175.72,171.01,174.22,1778695200,,2026-05-13 18:00:00+00:00
170.86,171.01,170.86,171.01,1778698800,,2026-05-13 19:00:00+00:00
172.36,172.36,170.86,170.86,1778702400,,2026-05-13 20:00:00+00:00
173.76,173.76,172.36,172.36,1778706000,,2026-05-13 21:00:00+00:00
173.87,173.87,173.76,173.76,1778709600,,2026-05-13 22:00:00+00:00
176.37,176.37,176.37,176.37,1778713200,,2026-05-13 23:00:00+00:00
170.78,176.37,170.78,176.37,1778716800,,2026-05-14 00:00:00+00:00
168.67,170.78,168.67,170.78,1778720400,,2026-05-14 01:00:00+00:00
138.61,168.67,137.11,168.67,1778724000,,2026-05-14 02:00:00+00:00
143.64,148.8,138.61,138.61,1778727600,,2026-05-14 03:00:00+00:00
143.73,143.73,143.64,143.64,1778731200,,2026-05-14 04:00:00+00:00
160.53,160.53,152.73,153.73,1778734800,,2026-05-14 05:00:00+00:00
158.82,169.03,158.82,160.53,1778738400,,2026-05-14 06:00:00+00:00
178.17,178.17,158.82,158.82,1778742000,,2026-05-14 07:00:00+00:00
180.84,180.84,172.67,178.17,1778745600,,2026-05-14 08:00:00+00:00
197.74,197.74,192.64,192.64,1778749200,,2026-05-14 09:00:00+00:00
227.73,227.73,198.24,198.24,1778752800,,2026-05-14 10:00:00+00:00
224.15,232.14,224.14,227.73,1778756400,,2026-05-14 11:00:00+00:00
308.93,308.94,225.15,225.15,1778760000,,2026-05-14 12:00:00+00:00
335.62,335.62,310.93,310.93,1778763600,,2026-05-14 13:00:00+00:00
428.61,431.27,334.82,334.82,1778767200,,2026-05-14 14:00:00+00:00
432.69,485.79,428.61,428.61,1778770800,,2026-05-14 15:00:00+00:00
522.24,524.75,419.06,429.05,1778774400,,2026-05-14 16:00:00+00:00
507.11,522.24,457.62,522.24,1778778000,,2026-05-14 17:00:00+00:00
589.38,589.78,501.61,507.11,1778781600,,2026-05-14 18:00:00+00:00
578.09,610.09,578.09,607.02,1778785200,,2026-05-14 19:00:00+00:00
615.14,615.14,572.01,578.09,1778788800,,2026-05-14 20:00:00+00:00
660.03,660.03,615.14,615.14,1778792400,,2026-05-14 21:00:00+00:00
656.74,662.15,641.95,660.03,1778796000,,2026-05-14 22:00:00+00:00
637.83,657.37,627.83,656.74,1778799600,,2026-05-14 23:00:00+00:00
697.09,701.59,627.78,637.83,1778803200,,2026-05-15 00:00:00+00:00
922.28,922.28,697.09,697.09,1778806800,,2026-05-15 01:00:00+00:00
1497.16,1497.16,919.26,922.28,1778810400,,2026-05-15 02:00:00+00:00
1551.67,1551.67,1497.16,1497.16,1778814000,,2026-05-15 03:00:00+00:00
1577.96,1579.37,1551.3,1551.67,1778817600,,2026-05-15 04:00:00+00:00
1503.99,1580.1,1503.99,1577.96,1778821200,,2026-05-15 05:00:00+00:00
