close,high,low,open,time,volume,timestamp
2.97,2.97,0.0,0.0,1765893600,,2025-12-16 14:00:00+00:00
2.97,2.97,2.97,2.97,1765897200,,2025-12-16 15:00:00+00:00
2.97,2.97,2.97,2.97,1765900800,,2025-12-16 16:00:00+00:00
2.97,2.97,2.97,2.97,1765904400,,2025-12-16 17:00:00+00:00
2.97,2.97,2.97,2.97,1765908000,,2025-12-16 18:00:00+00:00
2.97,2.97,2.97,2.97,1765911600,,2025-12-16 19:00:00+00:00
3.37,3.37,2.97,2.97,1765915200,,2025-12-16 20:00:00+00:00
3.4,3.4,3.37,3.37,1765918800,,2025-12-16 21:00:00+00:00
3.4,3.4,3.4,3.4,1765922400,,2025-12-16 22:00:00+00:00
3.4,3.4,3.4,3.4,1765926000,,2025-12-16 23:00:00+00:00
3.49,3.49,3.4,3.4,1765929600,,2025-12-17 00:00:00+00:00
4.5,4.5,3.49,3.49,1765933200,,2025-12-17 01:00:00+00:00
4.5,4.5,4.5,4.5,1765936800,,2025-12-17 02:00:00+00:00
4.5,4.5,4.5,4.5,1765940400,,2025-12-17 03:00:00+00:00
4.5,4.5,4.5,4.5,1765944000,,2025-12-17 04:00:00+00:00
4.81,4.81,4.5,4.5,1765947600,,2025-12-17 05:00:00+00:00
5.21,5.21,4.81,4.81,1765951200,,2025-12-17 06:00:00+00:00
5.21,5.21,5.21,5.21,1765954800,,2025-12-17 07:00:00+00:00
5.21,5.21,5.21,5.21,1765958400,,2025-12-17 08:00:00+00:00
5.21,5.21,5.21,5.21,1765962000,,2025-12-17 09:00:00+00:00
5.41,5.41,5.21,5.21,1765965600,,2025-12-17 10:00:00+00:00
5.41,5.41,5.41,5.41,1765969200,,2025-12-17 11:00:00+00:00
4.6,4.6,4.6,4.6,1765972800,,2025-12-17 12:00:00+00:00
4.85,4.85,4.6,4.6,1765976400,,2025-12-17 13:00:00+00:00
6.85,6.85,4.85,4.85,1765980000,,2025-12-17 14:00:00+00:00
2.14,6.85,2.04,6.85,1765983600,,2025-12-17 15:00:00+00:00
6.7,7.43,2.14,2.14,1765987200,,2025-12-17 16:00:00+00:00
6.71,6.71,6.68,6.68,1765990800,,2025-12-17 17:00:00+00:00
9.15,9.33,6.69,6.69,1765994400,,2025-12-17 18:00:00+00:00
5.69,9.15,5.69,9.15,1765998000,,2025-12-17 19:00:00+00:00
5.69,5.69,5.69,5.69,1766001600,,2025-12-17 20:00:00+00:00
6.69,6.69,5.69,5.69,1766005200,,2025-12-17 21:00:00+00:00
6.69,6.69,6.69,6.69,1766008800,,2025-12-17 22:00:00+00:00
7.69,7.69,6.69,6.69,1766012400,,2025-12-17 23:00:00+00:00
8.48,8.48,7.46,7.69,1766016000,,2025-12-18 00:00:00+00:00
18.57,18.57,8.48,8.48,1766019600,,2025-12-18 01:00:00+00:00
27.62,27.62,17.57,18.57,1766023200,,2025-12-18 02:00:00+00:00
28.84,28.84,27.62,27.62,1766026800,,2025-12-18 03:00:00+00:00
35.14,35.14,28.84,28.84,1766030400,,2025-12-18 04:00:00+00:00
35.29,35.37,35.14,35.14,1766034000,,2025-12-18 05:00:00+00:00
35.21,35.24,35.19,35.24,1766037600,,2025-12-18 06:00:00+00:00
33.2,36.21,33.2,35.21,1766041200,,2025-12-18 07:00:00+00:00
27.25,33.2,24.62,33.2,1766044800,,2025-12-18 08:00:00+00:00
29.26,29.29,29.25,29.25,1766048400,,2025-12-18 09:00:00+00:00
29.48,29.48,29.28,29.28,1766052000,,2025-12-18 10:00:00+00:00
27.7,29.93,27.7,29.48,1766055600,,2025-12-18 11:00:00+00:00
28.74,29.65,27.7,27.7,1766059200,,2025-12-18 12:00:00+00:00
35.9,47.8,28.06,28.73,1766062800,,2025-12-18 13:00:00+00:00
48.62,48.62,29.04,35.9,1766066400,,2025-12-18 14:00:00+00:00
56.56,56.57,40.62,48.62,1766070000,,2025-12-18 15:00:00+00:00
57.89,64.28,56.42,56.66,1766073600,,2025-12-18 16:00:00+00:00
74.6,79.79,50.78,57.89,1766077200,,2025-12-18 17:00:00+00:00
141.62,142.8,72.62,74.62,1766080800,,2025-12-18 18:00:00+00:00
145.31,159.31,133.81,141.42,1766084400,,2025-12-18 19:00:00+00:00
156.38,157.01,141.96,142.51,1766088000,,2025-12-18 20:00:00+00:00
162.11,162.11,156.38,156.38,1766091600,,2025-12-18 21:00:00+00:00
180.33,180.33,159.11,162.11,1766095200,,2025-12-18 22:00:00+00:00
225.47,225.47,180.33,180.33,1766098800,,2025-12-18 23:00:00+00:00
228.22,228.22,222.33,224.47,1766102400,,2025-12-19 00:00:00+00:00
223.93,228.41,223.07,228.22,1766106000,,2025-12-19 01:00:00+00:00
414.21,414.21,222.97,223.93,1766109600,,2025-12-19 02:00:00+00:00
494.51,502.19,419.21,419.21,1766113200,,2025-12-19 03:00:00+00:00
598.05,608.58,479.39,494.52,1766116800,,2025-12-19 04:00:00+00:00
516.4,601.75,479.04,598.06,1766120400,,2025-12-19 05:00:00+00:00
569.45,573.5,516.4,516.4,1766124000,,2025-12-19 06:00:00+00:00
587.14,587.14,569.45,569.45,1766127600,,2025-12-19 07:00:00+00:00
587.14,587.14,587.14,587.14,1766131200,,2025-12-19 08:00:00+00:00
587.14,587.14,587.14,587.14,1766134800,,2025-12-19 09:00:00+00:00
586.03,587.14,586.03,587.14,1766138400,,2025-12-19 10:00:00+00:00
445.9,586.03,445.9,586.03,1766142000,,2025-12-19 11:00:00+00:00
